Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
50.0833,19.5985,-18.9417,40148.8608,3160.1816,854.9098,0.0000,0.0000,0.0000
50.1000,19.5985,-18.9500,40154.0762,3160.5198,855.0935,0.0000,0.0000,0.0000
50.1167,19.5984,-18.9583,40159.2973,3160.8584,855.2772,0.0000,0.0000,0.0000
50.1333,19.5984,-18.9667,40163.2839,3161.1885,855.4611,0.0000,0.0000,0.0000
50.1500,19.5983,-18.9750,40167.8970,3161.5169,855.6450,0.0000,0.0000,0.0000
50.1667,19.5983,-18.9833,40172.7899,3161.8451,855.8287,0.0000,0.0000,0.0000
50.1833,19.5982,-18.9917,40177.8109,3162.1739,856.0125,0.0000,0.0000,0.0000
50.2000,19.5982,-19.0000,40182.8944,3162.5035,856.1962,0.0000,0.0000,0.0000
50.2167,19.5981,-19.0083,40188.0120,3162.8342,856.3799,0.0000,0.0000,0.0000
50.2333,19.5981,-19.0167,40193.1520,3163.1662,856.5636,0.0000,0.0000,0.0000
50.2500,19.5980,-19.0250,40198.3101,3163.4997,856.7473,0.0000,0.0000,0.0000
50.2667,19.5980,-19.0333,40203.4850,3163.8347,856.9311,0.0000,0.0000,0.0000
50.2833,19.5979,-19.0417,40208.6768,3164.1715,857.1148,0.0000,0.0000,0.0000
50.3000,19.5979,-19.0500,40213.8861,3164.5100,857.2985,0.0000,0.0000,0.0000
50.3167,19.5978,-19.0583,40219.1140,3164.8505,857.4821,0.0000,0.0000,0.0000
50.3333,19.5978,-19.0667,40224.3614,3165.1929,857.6658,0.0000,0.0000,0.0000
50.3500,19.5977,-19.0750,40229.6293,3165.5376,857.8495,0.0000,0.0000,0.0000
50.3667,19.5977,-19.0833,40234.9186,3165.8844,858.0332,0.0000,0.0000,0.0000
50.3833,19.5976,-19.0917,40240.2304,3166.2335,858.2169,0.0000,0.0000,0.0000
50.4000,19.5975,-19.1000,40245.5654,3166.5851,858.4005,0.0000,0.0000,0.0000
50.4167,19.5975,-19.1083,40250.9244,3166.9391,858.5842,0.0000,0.0000,0.0000
50.4333,19.5974,-19.1167,40256.3082,3167.2957,858.7679,0.0000,0.0000,0.0000
50.4500,19.5974,-19.1250,40261.7176,3167.6548,858.9515,0.0000,0.0000,0.0000
50.4667,19.5973,-19.1333,40267.1530,3168.0166,859.1352,0.0000,0.0000,0.0000
50.4833,19.5973,-19.1417,40272.6152,3168.3812,859.3188,0.0000,0.0000,0.0000
50.5000,19.5972,-19.1500,40278.1047,3168.7485,859.5024,0.0000,0.0000,0.0000
50.5167,19.5972,-19.1583,40283.6218,3169.1187,859.6861,0.0000,0.0000,0.0000
50.5333,19.5971,-19.1667,40289.1672,3169.4916,859.8697,0.0000,0.0000,0.0000
50.5500,19.5971,-19.1750,40294.7411,3169.8675,860.0533,0.0000,0.0000,0.0000
50.5667,19.5970,-19.1833,40300.3438,3170.2463,860.2369,0.0000,0.0000,0.0000
50.5833,19.5969,-19.1917,40305.9758,3170.6281,860.4205,0.0000,0.0000,0.0000
50.6000,19.5969,-19.2000,40311.6372,3171.0128,860.6041,0.0000,0.0000,0.0000
50.6167,19.5968,-19.2083,40317.3283,3171.4005,860.7877,0.0000,0.0000,0.0000
50.6333,19.5968,-19.2167,40323.0493,3171.7912,860.9713,0.0000,0.0000,0.0000
50.6500,19.5967,-19.2250,40328.8002,3172.1850,861.1549,0.0000,0.0000,0.0000
50.6667,19.5967,-19.2333,40334.5813,3172.5817,861.3384,0.0000,0.0000,0.0000
50.6833,19.5966,-19.2417,40340.3925,3172.9815,861.5220,0.0000,0.0000,0.0000
50.7000,19.5965,-19.2500,40346.2341,3173.3844,861.7056,0.0000,0.0000,0.0000
50.7167,19.5965,-19.2583,40352.1058,3173.7902,861.8891,0.0000,0.0000,0.0000
50.7333,19.5964,-19.2667,40358.0079,3174.1991,862.0726,0.0000,0.0000,0.0000
50.7500,19.5964,-19.2750,40363.9402,3174.6110,862.2562,0.0000,0.0000,0.0000
50.7667,19.5963,-19.2833,40369.9027,3175.0260,862.4397,0.0000,0.0000,0.0000
50.7833,19.5962,-19.2917,40375.8953,3175.4440,862.6232,0.0000,0.0000,0.0000
50.8000,19.5962,-19.3000,40381.9180,3175.8649,862.8068,0.0000,0.0000,0.0000
50.8167,19.5961,-19.3083,40387.9705,3176.2889,862.9903,0.0000,0.0000,0.0000
50.8333,19.5961,-19.3167,40394.0528,3176.7158,863.1738,0.0000,0.0000,0.0000
50.8500,19.5960,-19.3250,40400.1648,3177.1457,863.3573,0.0000,0.0000,0.0000
50.8667,19.5959,-19.3333,40406.3062,3177.5785,863.5408,0.0000,0.0000,0.0000
50.8833,19.5959,-19.3417,40412.4769,3178.0143,863.7242,0.0000,0.0000,0.0000
50.9000,19.5958,-19.3500,40418.6767,3178.4529,863.9077,0.0000,0.0000,0.0000
50.9167,19.5958,-19.3583,40424.9053,3178.8945,864.0912,0.0000,0.0000,0.0000
50.9333,19.5957,-19.3667,40431.1626,3179.3389,864.2746,0.0000,0.0000,0.0000
50.9500,19.5956,-19.3750,40437.4483,3179.7861,864.4581,0.0000,0.0000,0.0000
50.9667,19.5956,-19.3833,40443.7622,3180.2361,864.6416,0.0000,0.0000,0.0000
50.9833,19.5955,-19.3917,40450.1040,3180.6889,864.8250,0.0000,0.0000,0.0000
51.0000,19.5954,-19.4000,40456.4734,3181.1444,865.0084,0.0000,0.0000,0.0000
51.0167,19.5954,-19.4100,40463.3934,3181.6608,865.2287,0.0000,0.0000,0.0000
51.0333,19.5953,-19.4200,40470.5709,3182.1790,865.4490,0.0000,0.0000,0.0000
51.0500,19.5952,-19.4300,40480.2834,3182.7460,865.6686,0.0000,0.0000,0.0000
51.0667,19.5951,-19.4400,40486.6187,3183.2747,865.8890,0.0000,0.0000,0.0000
51.0833,19.5951,-19.4500,40493.5940,3183.8038,866.1093,0.0000,0.0000,0.0000
51.1000,19.5950,-19.4600,40503.2770,3184.3842,866.3290,0.0000,0.0000,0.0000
51.1167,19.5949,-19.4700,40509.6700,3184.9234,866.5494,0.0000,0.0000,0.0000
51.1333,19.5948,-19.4800,40516.7307,3185.4633,866.7697,0.0000,0.0000,0.0000
51.1500,19.5947,-19.4900,40526.5579,3186.0580,866.9893,0.0000,0.0000,0.0000
51.1667,19.5947,-19.5000,40533.0536,3186.6089,867.2097,0.0000,0.0000,0.0000
51.1833,19.5946,-19.5100,40540.2274,3187.1610,867.4299,0.0000,0.0000,0.0000
51.2000,19.5945,-19.5200,40550.2269,3187.7719,867.6495,0.0000,0.0000,0.0000
51.2167,19.5944,-19.5300,40556.8399,3188.3360,867.8699,0.0000,0.0000,0.0000
51.2333,19.5944,-19.5400,40564.1411,3188.9016,868.0901,0.0000,0.0000,0.0000
51.2500,19.5943,-19.5500,40574.3321,3189.5303,868.3096,0.0000,0.0000,0.0000
51.2667,19.5942,-19.5600,40581.0744,3190.1088,868.5300,0.0000,0.0000,0.0000
51.2833,19.5941,-19.5700,40588.5145,3190.6891,868.7501,0.0000,0.0000,0.0000
51.3000,19.5940,-19.5800,40598.9131,3191.3370,868.9697,0.0000,0.0000,0.0000
51.3167,19.5939,-19.5900,40605.7940,3191.9309,869.1900,0.0000,0.0000,0.0000
51.3333,19.5939,-19.6000,40613.3821,3192.5268,869.4101,0.0000,0.0000,0.0000
51.3500,19.5938,-19.6100,40624.0003,3193.1949,869.6296,0.0000,0.0000,0.0000
51.3667,19.5937,-19.6200,40631.0268,3193.8049,869.8498,0.0000,0.0000,0.0000
51.3833,19.5936,-19.6300,40638.7694,3194.4170,870.0699,0.0000,0.0000,0.0000
51.4000,19.5935,-19.6400,40649.6156,3195.1062,870.2894,0.0000,0.0000,0.0000
51.4167,19.5934,-19.6500,40656.7921,3195.7327,870.5096,0.0000,0.0000,0.0000
51.4333,19.5933,-19.6600,40667.4166,3196.4383,870.7290,0.0000,0.0000,0.0000
51.4500,19.5932,-19.6700,40677.1442,3197.1566,870.9487,0.0000,0.0000,0.0000
51.4667,19.5931,-19.6800,40686.6890,3197.8844,871.1684,0.0000,0.0000,0.0000
51.4833,19.5930,-19.6900,40696.2451,3198.6210,871.3881,0.0000,0.0000,0.0000
51.5000,19.5929,-19.7000,40705.8649,3199.3660,871.6078,0.0000,0.0000,0.0000
51.5167,19.5928,-19.7100,40715.5620,3200.1193,871.8275,0.0000,0.0000,0.0000
51.5333,19.5927,-19.7200,40725.3392,3200.8807,872.0471,0.0000,0.0000,0.0000
51.5500,19.5926,-19.7300,40735.1965,3201.6502,872.2668,0.0000,0.0000,0.0000
51.5667,19.5925,-19.7400,40745.1326,3202.4275,872.4864,0.0000,0.0000,0.0000
51.5833,19.5924,-19.7500,40755.1464,3203.2125,872.7060,0.0000,0.0000,0.0000
51.6000,19.5923,-19.7600,40765.2361,3204.0050,872.9256,0.0000,0.0000,0.0000
51.6167,19.5922,-19.7700,40775.4003,3204.8050,873.1451,0.0000,0.0000,0.0000
51.6333,19.5921,-19.7800,40785.6372,3205.6122,873.3647,0.0000,0.0000,0.0000
51.6500,19.5920,-19.7900,40795.9454,3206.4264,873.5842,0.0000,0.0000,0.0000
51.6667,19.5919,-19.8000,40806.3230,3207.2476,873.8038,0.0000,0.0000,0.0000
51.6833,19.5918,-19.8100,40816.7685,3208.0755,874.0233,0.0000,0.0000,0.0000
51.7000,19.5917,-19.8200,40827.2803,3208.9099,874.2428,0.0000,0.0000,0.0000
51.7167,19.5916,-19.8300,40837.8567,3209.7508,874.4622,0.0000,0.0000,0.0000
51.7333,19.5915,-19.8400,40848.4962,3210.5979,874.6817,0.0000,0.0000,0.0000
51.7500,19.5914,-19.8500,40859.1971,3211.4511,874.9011,0.0000,0.0000,0.0000
51.7667,19.5913,-19.8600,40869.9579,3212.3103,875.1206,0.0000,0.0000,0.0000
51.7833,19.5912,-19.8700,40880.7772,3213.1752,875.3400,0.0000,0.0000,0.0000
51.8000,19.5911,-19.8800,40891.6533,3214.0458,875.5594,0.0000,0.0000,0.0000
51.8167,19.5910,-19.8900,40902.5848,3214.9219,875.7788,0.0000,0.0000,0.0000
51.8333,19.5909,-19.9000,40913.5703,3215.8033,875.9982,0.0000,0.0000,0.0000
51.8500,19.5908,-19.9100,40924.6084,3216.6899,876.2176,0.0000,0.0000,0.0000
51.8667,19.5906,-19.9200,40935.6976,3217.5816,876.4369,0.0000,0.0000,0.0000
51.8833,19.5905,-19.9300,40946.8366,3218.4782,876.6563,0.0000,0.0000,0.0000
51.9000,19.5904,-19.9400,40958.0241,3219.3797,876.8756,0.0000,0.0000,0.0000
51.9167,19.5903,-19.9500,40969.2587,3220.2858,877.0950,0.0000,0.0000,0.0000
51.9333,19.5902,-19.9600,40980.5392,3221.1964,877.3143,0.0000,0.0000,0.0000
51.9500,19.5901,-19.9700,40991.8643,3222.1115,877.5336,0.0000,0.0000,0.0000
51.9667,19.5900,-19.9800,41003.2328,3223.0308,877.7529,0.0000,0.0000,0.0000
51.9833,19.5899,-19.9900,41014.6435,3223.9544,877.9722,0.0000,0.0000,0.0000
52.0000,19.5897,-20.0000,41026.0952,3224.8820,878.1915,0.0000,0.0000,0.0000
52.0167,19.5896,-20.0100,41037.5868,3225.8135,878.4107,0.0000,0.0000,0.0000
52.0333,19.5895,-20.0200,41049.1171,3226.7489,878.6300,0.0000,0.0000,0.0000
52.0500,19.5894,-20.0300,41060.6850,3227.6880,878.8493,0.0000,0.0000,0.0000
52.0667,19.5893,-20.0400,41072.2895,3228.6308,879.0685,0.0000,0.0000,0.0000
52.0833,19.5892,-20.0500,41083.9296,3229.5770,879.2878,0.0000,0.0000,0.0000
52.1000,19.5890,-20.0600,41095.6041,3230.5267,879.5070,0.0000,0.0000,0.0000
52.1167,19.5889,-20.0700,41107.3122,3231.4797,879.7262,0.0000,0.0000,0.0000
52.1333,19.5888,-20.0800,41119.0528,3232.4359,879.9454,0.0000,0.0000,0.0000
52.1500,19.5887,-20.0900,41130.8250,3233.3952,880.1646,0.0000,0.0000,0.0000
52.1667,19.5886,-20.1000,41142.6279,3234.3576,880.3838,0.0000,0.0000,0.0000
52.1833,19.5885,-20.1100,41154.4605,3235.3229,880.6030,0.0000,0.0000,0.0000
52.2000,19.5883,-20.1200,41166.3220,3236.2910,880.8222,0.0000,0.0000,0.0000
52.2167,19.5882,-20.1300,41178.2116,3237.2620,881.0414,0.0000,0.0000,0.0000
52.2333,19.5881,-20.1400,41190.1283,3238.2356,881.2606,0.0000,0.0000,0.0000
52.2500,19.5880,-20.1500,41202.0713,3239.2118,881.4798,0.0000,0.0000,0.0000
52.2667,19.5879,-20.1600,41214.0400,3240.1906,881.6989,0.0000,0.0000,0.0000
52.2833,19.5877,-20.1700,41226.0334,3241.1718,881.9181,0.0000,0.0000,0.0000
52.3000,19.5876,-20.1800,41238.0508,3242.1554,882.1373,0.0000,0.0000,0.0000
52.3167,19.5875,-20.1900,41250.0915,3243.1413,882.3564,0.0000,0.0000,0.0000
52.3333,19.5874,-20.2000,41262.1548,3244.1294,882.5756,0.0000,0.0000,0.0000
52.3500,19.5873,-20.2100,41274.2400,3245.1197,882.7947,0.0000,0.0000,0.0000
52.3667,19.5871,-20.2200,41286.3463,3246.1121,883.0138,0.0000,0.0000,0.0000
52.3833,19.5870,-20.2300,41298.4731,3247.1065,883.2330,0.0000,0.0000,0.0000
52.4000,19.5869,-20.2400,41310.6198,3248.1029,883.4521,0.0000,0.0000,0.0000
52.4167,19.5868,-20.2500,41322.7858,3249.1011,883.6712,0.0000,0.0000,0.0000
52.4333,19.5867,-20.2600,41334.9703,3250.1012,883.8904,0.0000,0.0000,0.0000
52.4500,19.5865,-20.2700,41347.1728,3251.1031,884.1095,0.0000,0.0000,0.0000
52.4667,19.5864,-20.2800,41359.3928,3252.1067,884.3286,0.0000,0.0000,0.0000
52.4833,19.5863,-20.2900,41371.6296,3253.1120,884.5477,0.0000,0.0000,0.0000
52.5000,19.5862,-20.3000,41383.8828,3254.1189,884.7668,0.0000,0.0000,0.0000
52.5167,19.5860,-20.3100,41396.1517,3255.1274,884.9859,0.0000,0.0000,0.0000
52.5333,19.5859,-20.3200,41408.4358,3256.1373,885.2050,0.0000,0.0000,0.0000
52.5500,19.5858,-20.3300,41420.7346,3257.1487,885.4241,0.0000,0.0000,0.0000
52.5667,19.5857,-20.3400,41433.0477,3258.1615,885.6432,0.0000,0.0000,0.0000
52.5833,19.5855,-20.3500,41445.3745,3259.1757,885.8623,0.0000,0.0000,0.0000
52.6000,19.5854,-20.3600,41457.7146,3260.1912,886.0814,0.0000,0.0000,0.0000
52.6167,19.5853,-20.3700,41466.7054,3261.0621,886.3012,0.0000,0.0000,0.0000
52.6333,19.5852,-20.3800,41480.3965,3262.0736,886.5200,0.0000,0.0000,0.0000
52.6500,19.5851,-20.3900,41493.1315,3263.0908,886.7390,0.0000,0.0000,0.0000
52.6667,19.5849,-20.4000,41505.6158,3264.1104,886.9580,0.0000,0.0000,0.0000
52.6833,19.5848,-20.4100,41518.0408,3265.1315,887.1771,0.0000,0.0000,0.0000
52.7000,19.5847,-20.4200,41530.4582,3266.1539,887.3962,0.0000,0.0000,0.0000
52.7167,19.5846,-20.4300,41542.8818,3267.1775,887.6152,0.0000,0.0000,0.0000
52.7333,19.5844,-20.4400,41555.3152,3268.2022,887.8343,0.0000,0.0000,0.0000
52.7500,19.5844,-20.4500,41564.3690,3269.0802,888.0541,0.0000,0.0000,0.0000
52.7667,19.5842,-20.4600,41578.1547,3270.1005,888.2729,0.0000,0.0000,0.0000
52.7833,19.5841,-20.4700,41590.9786,3271.1263,888.4918,0.0000,0.0000,0.0000
52.8000,19.5840,-20.4800,41603.5489,3272.1544,888.7109,0.0000,0.0000,0.0000
52.8167,19.5838,-20.4900,41616.0579,3273.1839,888.9299,0.0000,0.0000,0.0000
52.8333,19.5837,-20.5000,41628.5574,3274.2145,889.1490,0.0000,0.0000,0.0000
52.8500,19.5836,-20.5100,41637.6530,3275.0970,889.3688,0.0000,0.0000,0.0000
52.8667,19.5835,-20.5200,41651.5005,3276.1230,889.5875,0.0000,0.0000,0.0000
52.8833,19.5834,-20.5300,41664.3820,3277.1544,889.8065,0.0000,0.0000,0.0000
52.9000,19.5832,-20.5400,41677.0081,3278.1880,890.0255,0.0000,0.0000,0.0000
52.9167,19.5831,-20.5500,41689.5716,3279.2229,890.2446,0.0000,0.0000,0.0000
52.9333,19.5830,-20.5600,41702.1246,3280.2588,890.4636,0.0000,0.0000,0.0000
52.9500,19.5829,-20.5700,41711.2566,3281.1454,890.6834,0.0000,0.0000,0.0000
52.9667,19.5827,-20.5800,41725.1589,3282.1765,890.9021,0.0000,0.0000,0.0000
52.9833,19.5826,-20.5900,41738.0919,3283.2130,891.1211,0.0000,0.0000,0.0000
53.0000,19.5825,-20.6000,41750.7679,3284.2515,891.3401,0.0000,0.0000,0.0000
53.0167,19.5824,-20.6000,41756.8031,3284.7924,891.3388,0.0000,0.0000,0.0000
53.0333,19.5824,-20.6000,41762.4888,3285.3339,891.3375,0.0000,0.0000,0.0000
53.0500,19.5823,-20.6000,41768.0184,3285.8754,891.3363,0.0000,0.0000,0.0000
53.0667,19.5823,-20.6000,41773.4773,3286.4168,891.3351,0.0000,0.0000,0.0000
53.0833,19.5822,-20.6000,41778.9027,3286.9578,891.3339,0.0000,0.0000,0.0000
53.1000,19.5822,-20.6000,41784.3103,3287.4984,891.3327,0.0000,0.0000,0.0000
53.1167,19.5821,-20.6000,41789.7062,3288.0383,891.3315,0.0000,0.0000,0.0000
53.1333,19.5820,-20.6000,41795.0922,3288.5773,891.3303,0.0000,0.0000,0.0000
53.1500,19.5820,-20.6000,41800.4682,3289.1154,891.3291,0.0000,0.0000,0.0000
53.1667,19.5819,-20.6000,41805.8328,3289.6522,891.3279,0.0000,0.0000,0.0000
53.1833,19.5819,-20.6000,41811.1845,3290.1876,891.3267,0.0000,0.0000,0.0000
53.2000,19.5818,-20.6000,41816.5216,3290.7214,891.3255,0.0000,0.0000,0.0000
53.2167,19.5818,-20.6000,41821.8423,3291.2535,891.3243,0.0000,0.0000,0.0000
53.2333,19.5817,-20.6000,41827.1447,3291.7835,891.3232,0.0000,0.0000,0.0000
53.2500,19.5817,-20.6000,41832.4270,3292.3115,891.3220,0.0000,0.0000,0.0000
53.2667,19.5816,-20.6000,41837.6876,3292.8371,891.3208,0.0000,0.0000,0.0000
53.2833,19.5816,-20.6000,41842.9248,3293.3603,891.3197,0.0000,0.0000,0.0000
53.3000,19.5815,-20.6000,41848.1370,3293.8808,891.3185,0.0000,0.0000,0.0000
53.3167,19.5815,-20.6000,41853.3228,3294.3986,891.3174,0.0000,0.0000,0.0000
53.3333,19.5814,-20.6000,41858.4807,3294.9135,891.3162,0.0000,0.0000,0.0000
53.3500,19.5814,-20.6000,41863.6096,3295.4253,891.3151,0.0000,0.0000,0.0000
53.3667,19.5813,-20.6000,41868.7081,3295.9341,891.3139,0.0000,0.0000,0.0000
53.3833,19.5813,-20.6000,41873.7752,3296.4396,891.3128,0.0000,0.0000,0.0000
53.4000,19.5812,-20.6000,41878.8099,3296.9418,891.3117,0.0000,0.0000,0.0000
53.4167,19.5812,-20.6000,41883.8111,3297.4406,891.3106,0.0000,0.0000,0.0000
53.4333,19.5811,-20.6000,41888.7780,3297.9358,891.3095,0.0000,0.0000,0.0000
53.4500,19.5811,-20.6000,41893.7098,3298.4275,891.3084,0.0000,0.0000,0.0000
53.4667,19.5810,-20.6000,41898.6059,3298.9156,891.3073,0.0000,0.0000,0.0000
53.4833,19.5810,-20.6000,41903.4654,3299.3999,891.3062,0.0000,0.0000,0.0000
53.5000,19.5809,-20.6000,41908.2880,3299.8805,891.3052,0.0000,0.0000,0.0000
53.5167,19.5809,-20.6000,41913.0730,3300.3573,891.3041,0.0000,0.0000,0.0000
53.5333,19.5808,-20.6000,41917.8199,3300.8302,891.3030,0.0000,0.0000,0.0000
53.5500,19.5808,-20.6000,41922.5285,3301.2993,891.3020,0.0000,0.0000,0.0000
53.5667,19.5807,-20.6000,41927.1982,3301.7644,891.3010,0.0000,0.0000,0.0000
53.5833,19.5807,-20.6000,41931.8290,3302.2256,891.2999,0.0000,0.0000,0.0000
53.6000,19.5806,-20.6000,41936.4204,3302.6829,891.2989,0.0000,0.0000,0.0000
53.6167,19.5806,-20.6000,41940.9724,3303.1362,891.2979,0.0000,0.0000,0.0000
53.6333,19.5805,-20.6000,41945.4848,3303.5855,891.2969,0.0000,0.0000,0.0000
53.6500,19.5805,-20.6000,41949.9574,3304.0308,891.2959,0.0000,0.0000,0.0000
53.6667,19.5805,-20.6000,41954.3902,3304.4721,891.2949,0.0000,0.0000,0.0000
53.6833,19.5804,-20.6000,41958.7832,3304.9095,891.2940,0.0000,0.0000,0.0000
53.7000,19.5804,-20.6000,41963.1364,3305.3428,891.2930,0.0000,0.0000,0.0000
53.7167,19.5803,-20.6000,41967.4499,3305.7722,891.2920,0.0000,0.0000,0.0000
53.7333,19.5803,-20.6000,41971.7236,3306.1975,891.2911,0.0000,0.0000,0.0000
53.7500,19.5802,-20.6000,41975.9577,3306.6190,891.2901,0.0000,0.0000,0.0000
53.7667,19.5802,-20.6000,41980.1523,3307.0364,891.2892,0.0000,0.0000,0.0000
53.7833,19.5802,-20.6000,41984.3076,3307.4500,891.2883,0.0000,0.0000,0.0000
53.8000,19.5801,-20.6000,41988.4238,3307.8596,891.2874,0.0000,0.0000,0.0000
53.8167,19.5801,-20.6000,41992.5010,3308.2654,891.2865,0.0000,0.0000,0.0000
53.8333,19.5800,-20.6000,41996.5394,3308.6672,891.2856,0.0000,0.0000,0.0000
53.8500,19.5800,-20.6000,42000.5394,3309.0653,891.2847,0.0000,0.0000,0.0000
53.8667,19.5800,-20.6000,42004.5012,3309.4595,891.2838,0.0000,0.0000,0.0000
53.8833,19.5799,-20.6000,42008.4250,3309.8499,891.2829,0.0000,0.0000,0.0000
53.9000,19.5799,-20.6000,42012.3111,3310.2366,891.2821,0.0000,0.0000,0.0000
53.9167,19.5798,-20.6000,42016.1599,3310.6196,891.2812,0.0000,0.0000,0.0000
53.9333,19.5798,-20.6000,42019.9715,3310.9989,891.2804,0.0000,0.0000,0.0000
53.9500,19.5798,-20.6000,42023.7465,3311.3745,891.2795,0.0000,0.0000,0.0000
53.9667,19.5797,-20.6000,42027.4851,3311.7465,891.2787,0.0000,0.0000,0.0000
53.9833,19.5797,-20.6000,42031.1876,3312.1149,891.2779,0.0000,0.0000,0.0000
54.0000,19.5796,-20.6000,42037.2675,3312.6235,891.2765,0.0000,0.0000,0.0000
54.0167,19.5796,-20.6000,42042.2530,3313.1103,891.2754,1.1046,0.0000,0.0000
54.0333,19.5795,-20.6000,42047.0297,3313.5824,891.2744,2.2092,0.0000,0.0000
54.0500,19.5795,-20.6000,42051.6473,3314.0401,891.2734,3.3138,0.0000,0.0000
54.0667,19.5794,-20.6000,42056.1119,3314.4826,891.2724,4.4184,0.0000,0.0000
54.0833,19.5794,-20.6000,42060.4166,3314.9089,891.2714,5.5230,0.0000,0.0000
54.1000,19.5794,-20.6000,42064.5508,3315.3177,891.2705,6.6276,0.0000,0.0000
54.1167,19.5793,-20.6000,42068.5043,3315.7081,891.2696,7.7322,0.0000,0.0000
54.1333,19.5793,-20.6000,42072.2688,3316.0793,891.2688,8.8368,0.0000,0.0000
54.1500,19.5792,-20.6000,42075.4457,3316.4098,891.2681,9.9414,0.0000,0.0000
54.1667,19.5792,-20.6000,42078.5753,3316.7211,891.2674,11.0460,0.0000,0.0000
54.1833,19.5792,-20.6000,42081.5584,3317.0138,891.2667,12.1506,0.0000,0.0000
54.2000,19.5792,-20.6000,42084.3694,3317.2883,891.2661,13.2552,0.0000,0.0000
54.2167,19.5791,-20.6000,42087.0025,3317.5447,891.2655,14.3598,0.0000,0.0000
54.2333,19.5791,-20.6000,42089.4575,3317.7833,891.2650,15.4644,0.0000,0.0000
54.2500,19.5791,-20.6000,42091.7359,3318.0043,891.2645,16.5690,0.0000,0.0000
54.2667,19.5791,-20.6000,42093.8402,3318.2079,891.2640,17.6736,0.0000,0.0000
54.2833,19.5790,-20.6000,42095.7726,3318.3944,891.2636,18.7782,0.0000,0.0000
54.3000,19.5790,-20.6000,42097.5359,3318.5640,891.2632,19.8828,0.0000,0.0000
54.3167,19.5790,-20.6000,42099.1327,3318.7171,891.2628,20.9874,0.0000,0.0000
54.3333,19.5790,-20.6000,42100.7455,3318.8638,891.2625,22.0920,0.0000,0.0000
54.3500,19.5790,-20.6000,42102.1372,3318.9963,891.2622,23.1966,0.0000,0.0000
54.3667,19.5790,-20.6000,42103.3798,3319.1161,891.2619,24.3012,0.0000,0.0000
54.3833,19.5790,-20.6000,42104.4985,3319.2242,891.2616,25.4058,0.0000,0.0000
54.4000,19.5789,-20.6000,42105.5034,3319.3213,891.2614,26.5104,0.0000,0.0000
54.4167,19.5789,-20.6000,42106.3000,3319.4021,891.2612,27.6150,0.0000,0.0000
54.4333,19.5789,-20.6000,42107.0291,3319.4723,891.2611,28.7196,0.0000,0.0000
54.4500,19.5789,-20.6000,42107.6625,3319.5317,891.2609,29.8242,0.0000,0.0000
54.4667,19.5789,-20.6000,42108.1910,3319.5803,891.2608,30.9288,0.0000,0.0000
54.4833,19.5789,-20.6000,42108.6106,3319.6178,891.2607,32.0334,0.0000,0.0000
54.5000,19.5789,-20.6000,42108.9187,3319.6440,891.2607,33.1380,0.0000,0.0000
54.5167,19.5789,-20.6000,42109.1132,3319.6588,891.2606,34.2426,0.0000,0.0000
54.5333,19.5789,-20.6000,42109.1924,3319.6619,891.2606,35.3472,0.0000,0.0000
54.5500,19.5789,-20.6000,42109.1550,3319.6532,891.2606,36.4518,0.0000,0.0000
54.5667,19.5789,-20.6000,42109.0000,3319.6328,891.2606,37.5564,0.0000,0.0000
54.5833,19.5789,-20.6000,42108.7267,3319.6004,891.2607,38.6610,0.0000,0.0000
54.6000,19.5789,-20.6000,42108.3346,3319.5562,891.2608,39.7656,0.0000,0.0000
54.6167,19.5789,-20.6000,42107.8238,3319.5000,891.2609,40.8702,0.0000,0.0000
54.6333,19.5789,-20.6000,42107.1943,3319.4319,891.2610,41.9748,0.0000,0.0000
54.6500,19.5789,-20.6000,42106.4463,3319.3520,891.2612,43.0794,0.0000,0.0000
54.6667,19.5789,-20.6000,42105.4825,3319.2558,891.2614,44.1840,0.0000,0.0000
54.6833,19.5790,-20.6000,42104.4521,3319.1503,891.2616,45.2886,0.0000,0.0000
54.7000,19.5790,-20.6000,42103.3555,3319.0383,891.2619,46.3932,0.0000,0.0000
54.7167,19.5790,-20.6000,42102.2102,3318.9219,891.2621,47.4978,0.0000,0.0000
54.7333,19.5790,-20.6000,42101.0326,3318.8029,891.2624,48.6024,0.0000,0.0000
54.7500,19.5790,-20.6000,42099.9668,3318.6893,891.2626,49.7070,0.0000,0.0000
54.7667,19.5790,-20.6000,42098.8405,3318.5740,891.2629,50.8116,0.0000,0.0000
54.7833,19.5790,-20.6000,42097.6844,3318.4569,891.2631,51.9162,0.0000,0.0000
54.8000,19.5790,-20.6000,42096.5053,3318.3378,891.2634,53.0208,0.0000,0.0000
54.8167,19.5790,-20.6000,42095.3025,3318.2162,891.2637,54.1254,0.0000,0.0000
54.8333,19.5791,-20.6000,42094.0723,3318.0918,891.2639,55.2300,0.0000,0.0000
54.8500,19.5791,-20.6000,42092.8099,3317.9639,891.2642,56.3346,0.0000,0.0000
54.8667,19.5791,-20.6000,42091.5101,3317.8321,891.2645,57.4392,0.0000,0.0000
54.8833,19.5791,-20.6000,42090.1675,3317.6957,891.2648,58.5438,0.0000,0.0000
