Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
22.7833,19.7965,-3.4467,20349.7544,1540.5600,515.5870,0.0000,0.0000,0.0000
22.8000,19.7957,-3.5200,20426.2463,1546.6410,517.1967,0.0000,0.0000,0.0000
22.8167,19.7950,-3.5933,20502.8844,1552.7358,518.8064,0.0000,0.0000,0.0000
22.8333,19.7942,-3.6667,20579.6655,1558.8441,520.4161,0.0000,0.0000,0.0000
22.8500,19.7934,-3.7400,20656.5866,1564.9655,522.0257,0.0000,0.0000,0.0000
22.8667,19.7927,-3.8133,20733.6444,1571.0997,523.6353,0.0000,0.0000,0.0000
22.8833,19.7919,-3.8867,20810.8357,1577.2464,525.2449,0.0000,0.0000,0.0000
22.9000,19.7911,-3.9600,20888.1571,1583.4052,526.8544,0.0000,0.0000,0.0000
22.9167,19.7903,-4.0333,20965.6055,1589.5759,528.4640,0.0000,0.0000,0.0000
22.9333,19.7896,-4.1067,21043.1774,1595.7579,530.0735,0.0000,0.0000,0.0000
22.9500,19.7888,-4.1800,21120.8695,1601.9511,531.6829,0.0000,0.0000,0.0000
22.9667,19.7880,-4.2533,21198.6786,1608.1551,533.2924,0.0000,0.0000,0.0000
22.9833,19.7872,-4.3267,21276.6012,1614.3696,534.9018,0.0000,0.0000,0.0000
23.0000,19.7865,-4.4000,21354.6341,1620.5942,536.5112,0.0000,0.0000,0.0000
23.0167,19.7858,-4.4200,21424.6183,1624.9409,536.9393,0.0000,0.0000,0.0000
23.0333,19.7851,-4.4400,21488.7800,1629.3192,537.3687,0.0000,0.0000,0.0000
23.0500,19.7845,-4.4600,21548.7313,1633.7208,537.7991,0.0000,0.0000,0.0000
23.0667,19.7839,-4.4800,21605.6375,1638.1391,538.2301,0.0000,0.0000,0.0000
23.0833,19.7834,-4.5000,21660.3389,1642.5686,538.6616,0.0000,0.0000,0.0000
23.1000,19.7829,-4.5200,21713.4394,1647.0045,539.0935,0.0000,0.0000,0.0000
23.1167,19.7823,-4.5400,21765.3710,1651.4426,539.5256,0.0000,0.0000,0.0000
23.1333,19.7818,-4.5600,21816.4408,1655.8790,539.9579,0.0000,0.0000,0.0000
23.1500,19.7813,-4.5800,21866.8651,1660.3105,540.3904,0.0000,0.0000,0.0000
23.1667,19.7808,-4.6000,21916.7949,1664.7340,540.8229,0.0000,0.0000,0.0000
23.1833,19.7803,-4.6200,21966.3337,1669.1470,541.2556,0.0000,0.0000,0.0000
23.2000,19.7799,-4.6400,22011.7640,1673.3212,541.6892,0.0000,0.0000,0.0000
23.2167,19.7794,-4.6600,22057.3129,1677.4780,542.1227,0.0000,0.0000,0.0000
23.2333,19.7790,-4.6800,22102.9079,1681.6174,542.5562,0.0000,0.0000,0.0000
23.2500,19.7785,-4.7000,22148.4932,1685.7390,542.9898,0.0000,0.0000,0.0000
23.2667,19.7781,-4.7200,22194.0250,1689.8419,543.4233,0.0000,0.0000,0.0000
23.2833,19.7776,-4.7400,22239.4682,1693.9254,543.8569,0.0000,0.0000,0.0000
23.3000,19.7772,-4.7600,22284.7946,1697.9885,544.2905,0.0000,0.0000,0.0000
23.3167,19.7767,-4.7800,22329.9807,1702.0305,544.7241,0.0000,0.0000,0.0000
23.3333,19.7762,-4.8000,22375.0073,1706.0507,545.1577,0.0000,0.0000,0.0000
23.3500,19.7758,-4.8200,22419.8584,1710.0484,545.5914,0.0000,0.0000,0.0000
23.3667,19.7754,-4.8400,22464.5205,1714.0231,546.0252,0.0000,0.0000,0.0000
23.3833,19.7749,-4.8600,22508.9822,1717.9743,546.4590,0.0000,0.0000,0.0000
23.4000,19.7745,-4.8800,22553.2339,1721.9014,546.8928,0.0000,0.0000,0.0000
23.4167,19.7740,-4.9000,22597.2673,1725.8042,547.3267,0.0000,0.0000,0.0000
23.4333,19.7736,-4.9200,22641.0756,1729.6824,547.7606,0.0000,0.0000,0.0000
23.4500,19.7732,-4.9400,22684.6529,1733.5356,548.1946,0.0000,0.0000,0.0000
23.4667,19.7727,-4.9600,22727.9941,1737.3636,548.6286,0.0000,0.0000,0.0000
23.4833,19.7723,-4.9800,22771.0953,1741.1664,549.0627,0.0000,0.0000,0.0000
23.5000,19.7719,-5.0000,22813.9530,1744.9437,549.4968,0.0000,0.0000,0.0000
23.5167,19.7714,-5.0200,22856.5646,1748.6955,549.9310,0.0000,0.0000,0.0000
23.5333,19.7710,-5.0400,22898.9277,1752.4217,550.3653,0.0000,0.0000,0.0000
23.5500,19.7706,-5.0600,22941.0409,1756.1225,550.7996,0.0000,0.0000,0.0000
23.5667,19.7702,-5.0800,22982.9030,1759.7977,551.2339,0.0000,0.0000,0.0000
23.5833,19.7698,-5.1000,23024.5133,1763.4475,551.6684,0.0000,0.0000,0.0000
23.6000,19.7693,-5.1200,23065.8715,1767.0719,552.1028,0.0000,0.0000,0.0000
23.6167,19.7689,-5.1400,23106.9777,1770.6711,552.5374,0.0000,0.0000,0.0000
23.6333,19.7685,-5.1600,23147.8323,1774.2452,552.9719,0.0000,0.0000,0.0000
23.6500,19.7681,-5.1800,23188.4359,1777.7943,553.4066,0.0000,0.0000,0.0000
23.6667,19.7677,-5.2000,23228.7897,1781.3187,553.8413,0.0000,0.0000,0.0000
23.6833,19.7673,-5.2200,23268.8947,1784.8186,554.2760,0.0000,0.0000,0.0000
23.7000,19.7669,-5.2400,23308.7524,1788.2942,554.7108,0.0000,0.0000,0.0000
23.7167,19.7665,-5.2600,23348.3646,1791.7456,555.1457,0.0000,0.0000,0.0000
23.7333,19.7661,-5.2800,23387.7331,1795.1732,555.5806,0.0000,0.0000,0.0000
23.7500,19.7657,-5.3000,23426.8600,1798.5772,556.0156,0.0000,0.0000,0.0000
23.7667,19.7653,-5.3200,23465.7473,1801.9578,556.4506,0.0000,0.0000,0.0000
23.7833,19.7650,-5.3400,23504.3975,1805.3154,556.8857,0.0000,0.0000,0.0000
23.8000,19.7646,-5.3600,23542.8129,1808.6502,557.3208,0.0000,0.0000,0.0000
23.8167,19.7642,-5.3800,23580.9962,1811.9625,557.7560,0.0000,0.0000,0.0000
23.8333,19.7638,-5.4000,23618.9499,1815.2527,558.1912,0.0000,0.0000,0.0000
23.8500,19.7634,-5.4200,23656.6769,1818.5209,558.6265,0.0000,0.0000,0.0000
23.8667,19.7631,-5.4400,23694.1798,1821.7676,559.0618,0.0000,0.0000,0.0000
23.8833,19.7627,-5.4600,23731.4617,1824.9929,559.4972,0.0000,0.0000,0.0000
23.9000,19.7623,-5.4800,23768.5254,1828.1973,559.9326,0.0000,0.0000,0.0000
23.9167,19.7619,-5.5000,23805.3739,1831.3810,560.3681,0.0000,0.0000,0.0000
23.9333,19.7616,-5.5200,23842.0101,1834.5444,560.8036,0.0000,0.0000,0.0000
23.9500,19.7612,-5.5400,23878.4372,1837.6877,561.2392,0.0000,0.0000,0.0000
23.9667,19.7609,-5.5600,23914.6582,1840.8114,561.6748,0.0000,0.0000,0.0000
23.9833,19.7605,-5.5800,23950.6761,1843.9156,562.1104,0.0000,0.0000,0.0000
24.0000,19.7601,-5.6000,23986.4940,1847.0007,562.5461,0.0000,0.0000,0.0000
24.0167,19.7598,-5.6267,24023.0692,1850.3032,563.1295,0.0000,0.0000,0.0000
24.0333,19.7594,-5.6533,24060.1607,1853.5846,563.7128,0.0000,0.0000,0.0000
24.0500,19.7590,-5.6800,24097.5904,1856.8462,564.2961,0.0000,0.0000,0.0000
24.0667,19.7586,-5.7067,24135.2273,1860.0888,564.8792,0.0000,0.0000,0.0000
24.0833,19.7583,-5.7333,24172.9752,1863.3136,565.4624,0.0000,0.0000,0.0000
24.1000,19.7579,-5.7600,24210.7641,1866.5213,566.0455,0.0000,0.0000,0.0000
24.1167,19.7575,-5.7867,24248.5434,1869.7127,566.6287,0.0000,0.0000,0.0000
24.1333,19.7571,-5.8133,24286.2767,1872.8885,567.2118,0.0000,0.0000,0.0000
24.1500,19.7568,-5.8400,24323.9386,1876.0496,567.7950,0.0000,0.0000,0.0000
24.1667,19.7564,-5.8667,24361.5116,1879.1964,568.3782,0.0000,0.0000,0.0000
24.1833,19.7560,-5.8933,24398.9840,1882.3296,568.9614,0.0000,0.0000,0.0000
24.2000,19.7556,-5.9200,24436.3486,1885.4499,569.5447,0.0000,0.0000,0.0000
24.2167,19.7553,-5.9467,24473.6011,1888.5576,570.1279,0.0000,0.0000,0.0000
24.2333,19.7549,-5.9733,24510.7397,1891.6534,570.7112,0.0000,0.0000,0.0000
24.2500,19.7545,-6.0000,24547.7642,1894.7378,571.2945,0.0000,0.0000,0.0000
24.2667,19.7542,-6.0267,24584.6757,1897.8111,571.8779,0.0000,0.0000,0.0000
24.2833,19.7538,-6.0533,24621.4759,1900.8738,572.4612,0.0000,0.0000,0.0000
24.3000,19.7534,-6.0800,24658.1673,1903.9263,573.0446,0.0000,0.0000,0.0000
24.3167,19.7531,-6.1067,24694.7525,1906.9691,573.6280,0.0000,0.0000,0.0000
24.3333,19.7527,-6.1333,24731.2345,1910.0024,574.2115,0.0000,0.0000,0.0000
24.3500,19.7523,-6.1600,24767.6164,1913.0266,574.7949,0.0000,0.0000,0.0000
24.3667,19.7520,-6.1867,24803.9013,1916.0420,575.3784,0.0000,0.0000,0.0000
24.3833,19.7516,-6.2133,24840.0924,1919.0490,575.9619,0.0000,0.0000,0.0000
24.4000,19.7512,-6.2400,24876.1926,1922.0478,576.5454,0.0000,0.0000,0.0000
24.4167,19.7509,-6.2667,24912.2051,1925.0388,577.1290,0.0000,0.0000,0.0000
24.4333,19.7505,-6.2933,24948.1326,1928.0221,577.7125,0.0000,0.0000,0.0000
24.4500,19.7502,-6.3200,24983.9780,1930.9980,578.2961,0.0000,0.0000,0.0000
24.4667,19.7498,-6.3467,25019.7440,1933.9668,578.8797,0.0000,0.0000,0.0000
24.4833,19.7494,-6.3733,25055.4330,1936.9286,579.4633,0.0000,0.0000,0.0000
24.5000,19.7491,-6.4000,25091.0476,1939.8837,580.0469,0.0000,0.0000,0.0000
24.5167,19.7487,-6.4267,25126.5901,1942.8324,580.6306,0.0000,0.0000,0.0000
24.5333,19.7484,-6.4533,25162.0626,1945.7746,581.2143,0.0000,0.0000,0.0000
24.5500,19.7480,-6.4800,25197.4674,1948.7108,581.7979,0.0000,0.0000,0.0000
24.5667,19.7477,-6.5067,25232.8063,1951.6409,582.3816,0.0000,0.0000,0.0000
24.5833,19.7473,-6.5333,25268.0813,1954.5652,582.9653,0.0000,0.0000,0.0000
24.6000,19.7470,-6.5600,25303.2942,1957.4838,583.5490,0.0000,0.0000,0.0000
24.6167,19.7466,-6.5867,25338.4467,1960.3969,584.1328,0.0000,0.0000,0.0000
24.6333,19.7463,-6.6133,25373.5404,1963.3046,584.7165,0.0000,0.0000,0.0000
24.6500,19.7459,-6.6400,25408.5769,1966.2071,585.3003,0.0000,0.0000,0.0000
24.6667,19.7456,-6.6667,25443.5576,1969.1043,585.8840,0.0000,0.0000,0.0000
24.6833,19.7452,-6.6933,25478.4838,1971.9966,586.4678,0.0000,0.0000,0.0000
24.7000,19.7449,-6.7200,25513.3569,1974.8839,587.0516,0.0000,0.0000,0.0000
24.7167,19.7445,-6.7467,25548.1782,1977.7664,587.6354,0.0000,0.0000,0.0000
24.7333,19.7442,-6.7733,25582.9487,1980.6442,588.2192,0.0000,0.0000,0.0000
24.7500,19.7438,-6.8000,25617.6697,1983.5173,588.8031,0.0000,0.0000,0.0000
24.7667,19.7435,-6.8267,25652.3421,1986.3859,589.3869,0.0000,0.0000,0.0000
24.7833,19.7431,-6.8533,25686.9670,1989.2501,589.9707,0.0000,0.0000,0.0000
24.8000,19.7428,-6.8800,25721.5453,1992.1098,590.5546,0.0000,0.0000,0.0000
24.8167,19.7424,-6.9067,25756.0780,1994.9653,591.1385,0.0000,0.0000,0.0000
24.8333,19.7421,-6.9333,25790.5658,1997.8165,591.7223,0.0000,0.0000,0.0000
24.8500,19.7417,-6.9600,25825.0097,2000.6636,592.3062,0.0000,0.0000,0.0000
24.8667,19.7414,-6.9867,25859.4103,2003.5066,592.8901,0.0000,0.0000,0.0000
24.8833,19.7411,-7.0133,25893.7684,2006.3455,593.4740,0.0000,0.0000,0.0000
24.9000,19.7407,-7.0400,25928.0848,2009.1805,594.0579,0.0000,0.0000,0.0000
24.9167,19.7404,-7.0667,25962.3600,2012.0116,594.6419,0.0000,0.0000,0.0000
24.9333,19.7400,-7.0933,25996.5948,2014.8388,595.2258,0.0000,0.0000,0.0000
24.9500,19.7397,-7.1200,26030.7898,2017.6622,595.8097,0.0000,0.0000,0.0000
24.9667,19.7394,-7.1467,26064.9454,2020.4818,596.3937,0.0000,0.0000,0.0000
24.9833,19.7390,-7.1733,26099.0623,2023.2977,596.9777,0.0000,0.0000,0.0000
25.0000,19.7387,-7.2000,26133.1411,2026.1100,597.5616,0.0000,0.0000,0.0000
25.0167,19.7383,-7.2283,26167.4206,2028.9777,598.1825,0.0000,0.0000,0.0000
25.0333,19.7380,-7.2567,26201.8404,2031.8411,598.8034,0.0000,0.0000,0.0000
25.0500,19.7376,-7.2850,26236.3554,2034.7004,599.4242,0.0000,0.0000,0.0000
25.0667,19.7373,-7.3133,26270.9321,2037.5558,600.0451,0.0000,0.0000,0.0000
25.0833,19.7369,-7.3417,26305.5455,2040.4073,600.6659,0.0000,0.0000,0.0000
25.1000,19.7366,-7.3700,26340.1768,2043.2550,601.2867,0.0000,0.0000,0.0000
25.1167,19.7363,-7.3983,26374.8121,2046.0988,601.9075,0.0000,0.0000,0.0000
25.1333,19.7359,-7.4267,26409.4408,2048.9387,602.5283,0.0000,0.0000,0.0000
25.1500,19.7356,-7.4550,26444.0549,2051.7748,603.1491,0.0000,0.0000,0.0000
25.1667,19.7352,-7.4833,26478.6482,2054.6069,603.7700,0.0000,0.0000,0.0000
25.1833,19.7349,-7.5117,26513.2161,2057.4351,604.3908,0.0000,0.0000,0.0000
25.2000,19.7345,-7.5400,26547.7549,2060.2592,605.0116,0.0000,0.0000,0.0000
25.2167,19.7342,-7.5683,26582.2618,2063.0793,605.6325,0.0000,0.0000,0.0000
25.2333,19.7338,-7.5967,26616.7346,2065.8953,606.2533,0.0000,0.0000,0.0000
25.2500,19.7335,-7.6250,26651.1715,2068.7072,606.8742,0.0000,0.0000,0.0000
25.2667,19.7331,-7.6533,26685.5712,2071.5149,607.4951,0.0000,0.0000,0.0000
25.2833,19.7328,-7.6817,26719.9325,2074.3184,608.1159,0.0000,0.0000,0.0000
25.3000,19.7325,-7.7100,26754.2545,2077.1177,608.7368,0.0000,0.0000,0.0000
25.3167,19.7321,-7.7383,26788.5365,2079.9128,609.3577,0.0000,0.0000,0.0000
25.3333,19.7318,-7.7667,26822.7778,2082.7036,609.9786,0.0000,0.0000,0.0000
25.3500,19.7314,-7.7950,26856.9781,2085.4902,610.5995,0.0000,0.0000,0.0000
25.3667,19.7311,-7.8233,26891.1369,2088.2725,611.2205,0.0000,0.0000,0.0000
25.3833,19.7307,-7.8517,26925.2538,2091.0505,611.8414,0.0000,0.0000,0.0000
25.4000,19.7304,-7.8800,26959.3287,2093.8242,612.4623,0.0000,0.0000,0.0000
25.4167,19.7301,-7.9083,26993.3613,2096.5936,613.0833,0.0000,0.0000,0.0000
25.4333,19.7297,-7.9367,27027.3516,2099.3587,613.7042,0.0000,0.0000,0.0000
25.4500,19.7294,-7.9650,27061.2993,2102.1196,614.3252,0.0000,0.0000,0.0000
25.4667,19.7290,-7.9933,27095.2044,2104.8761,614.9462,0.0000,0.0000,0.0000
25.4833,19.7287,-8.0217,27129.0669,2107.6284,615.5672,0.0000,0.0000,0.0000
25.5000,19.7284,-8.0500,27162.8867,2110.3763,616.1882,0.0000,0.0000,0.0000
25.5167,19.7280,-8.0783,27196.6639,2113.1200,616.8092,0.0000,0.0000,0.0000
25.5333,19.7277,-8.1067,27230.3986,2115.8595,617.4302,0.0000,0.0000,0.0000
25.5500,19.7274,-8.1350,27264.0907,2118.5947,618.0512,0.0000,0.0000,0.0000
25.5667,19.7270,-8.1633,27297.7404,2121.3257,618.6722,0.0000,0.0000,0.0000
25.5833,19.7267,-8.1917,27331.3477,2124.0525,619.2933,0.0000,0.0000,0.0000
25.6000,19.7264,-8.2200,27364.9128,2126.7750,619.9143,0.0000,0.0000,0.0000
25.6167,19.7260,-8.2483,27398.4357,2129.4934,620.5354,0.0000,0.0000,0.0000
25.6333,19.7257,-8.2767,27431.9167,2132.2076,621.1565,0.0000,0.0000,0.0000
25.6500,19.7253,-8.3050,27465.3558,2134.9177,621.7776,0.0000,0.0000,0.0000
25.6667,19.7250,-8.3333,27498.7533,2137.6236,622.3986,0.0000,0.0000,0.0000
25.6833,19.7247,-8.3617,27532.1092,2140.3254,623.0197,0.0000,0.0000,0.0000
25.7000,19.7243,-8.3900,27565.4238,2143.0232,623.6409,0.0000,0.0000,0.0000
25.7167,19.7240,-8.4183,27598.6973,2145.7169,624.2620,0.0000,0.0000,0.0000
25.7333,19.7237,-8.4467,27631.9298,2148.4065,624.8831,0.0000,0.0000,0.0000
25.7500,19.7233,-8.4750,27665.1215,2151.0921,625.5042,0.0000,0.0000,0.0000
25.7667,19.7230,-8.5033,27698.2726,2153.7736,626.1254,0.0000,0.0000,0.0000
25.7833,19.7227,-8.5317,27731.3834,2156.4512,626.7465,0.0000,0.0000,0.0000
25.8000,19.7224,-8.5600,27764.4539,2159.1249,627.3677,0.0000,0.0000,0.0000
25.8167,19.7220,-8.5883,27797.4845,2161.7946,627.9889,0.0000,0.0000,0.0000
25.8333,19.7217,-8.6167,27830.4754,2164.4603,628.6100,0.0000,0.0000,0.0000
25.8500,19.7214,-8.6450,27863.4267,2167.1222,629.2312,0.0000,0.0000,0.0000
25.8667,19.7210,-8.6733,27896.3386,2169.7802,629.8524,0.0000,0.0000,0.0000
25.8833,19.7207,-8.7017,27929.2114,2172.4344,630.4736,0.0000,0.0000,0.0000
25.9000,19.7204,-8.7300,27962.0454,2175.0847,631.0949,0.0000,0.0000,0.0000
25.9167,19.7201,-8.7583,27994.8406,2177.7311,631.7161,0.0000,0.0000,0.0000
25.9333,19.7197,-8.7867,28027.5973,2180.3738,632.3373,0.0000,0.0000,0.0000
25.9500,19.7194,-8.8150,28060.3157,2183.0128,632.9586,0.0000,0.0000,0.0000
25.9667,19.7191,-8.8433,28092.9961,2185.6479,633.5798,0.0000,0.0000,0.0000
25.9833,19.7187,-8.8717,28125.6386,2188.2794,634.2011,0.0000,0.0000,0.0000
26.0000,19.7184,-8.9000,28158.2435,2190.9071,634.8223,0.0000,0.0000,0.0000
26.0167,19.7181,-8.9083,28187.9478,2192.8221,635.0006,0.0000,0.0000,0.0000
26.0333,19.7178,-8.9167,28215.4837,2194.7412,635.1793,0.0000,0.0000,0.0000
26.0500,19.7176,-8.9250,28241.3949,2196.6618,635.3584,0.0000,0.0000,0.0000
26.0667,19.7173,-8.9333,28266.0847,2198.5820,635.5378,0.0000,0.0000,0.0000
26.0833,19.7171,-8.9417,28289.8521,2200.5001,635.7174,0.0000,0.0000,0.0000
26.1000,19.7169,-8.9500,28312.9181,2202.4147,635.8971,0.0000,0.0000,0.0000
26.1167,19.7166,-8.9583,28335.4457,2204.3246,636.0770,0.0000,0.0000,0.0000
26.1333,19.7164,-8.9667,28357.5549,2206.2289,636.2569,0.0000,0.0000,0.0000
26.1500,19.7162,-8.9750,28379.3335,2208.1266,636.4370,0.0000,0.0000,0.0000
26.1667,19.7160,-8.9833,28400.8455,2210.0168,636.6170,0.0000,0.0000,0.0000
26.1833,19.7158,-8.9917,28422.1371,2211.8990,636.7972,0.0000,0.0000,0.0000
26.2000,19.7156,-9.0000,28443.2417,2213.7725,636.9773,0.0000,0.0000,0.0000
26.2167,19.7154,-9.0083,28464.1827,2215.6367,637.1575,0.0000,0.0000,0.0000
26.2333,19.7152,-9.0167,28484.9767,2217.4911,637.3378,0.0000,0.0000,0.0000
26.2500,19.7149,-9.0250,28505.6350,2219.3353,637.5181,0.0000,0.0000,0.0000
26.2667,19.7147,-9.0333,28526.1651,2221.1690,637.6984,0.0000,0.0000,0.0000
26.2833,19.7145,-9.0417,28546.5718,2222.9917,637.8787,0.0000,0.0000,0.0000
26.3000,19.7143,-9.0500,28566.8581,2224.8033,638.0590,0.0000,0.0000,0.0000
26.3167,19.7141,-9.0583,28587.0254,2226.6034,638.2394,0.0000,0.0000,0.0000
26.3333,19.7139,-9.0667,28607.0745,2228.3917,638.4198,0.0000,0.0000,0.0000
26.3500,19.7137,-9.0750,28627.0052,2230.1683,638.6002,0.0000,0.0000,0.0000
26.3667,19.7135,-9.0833,28646.8171,2231.9328,638.7807,0.0000,0.0000,0.0000
26.3833,19.7133,-9.0917,28666.5096,2233.6851,638.9612,0.0000,0.0000,0.0000
26.4000,19.7131,-9.1000,28686.0820,2235.4252,639.1417,0.0000,0.0000,0.0000
26.4167,19.7129,-9.1083,28705.5334,2237.1529,639.3222,0.0000,0.0000,0.0000
26.4333,19.7128,-9.1167,28724.8633,2238.8682,639.5028,0.0000,0.0000,0.0000
26.4500,19.7126,-9.1250,28744.0708,2240.5710,639.6834,0.0000,0.0000,0.0000
26.4667,19.7124,-9.1333,28763.1556,2242.2614,639.8640,0.0000,0.0000,0.0000
26.4833,19.7122,-9.1417,28782.1171,2243.9393,640.0447,0.0000,0.0000,0.0000
26.5000,19.7120,-9.1500,28800.9550,2245.6047,640.2253,0.0000,0.0000,0.0000
26.5167,19.7118,-9.1583,28819.6693,2247.2577,640.4060,0.0000,0.0000,0.0000
26.5333,19.7116,-9.1667,28838.2598,2248.8982,640.5868,0.0000,0.0000,0.0000
26.5500,19.7114,-9.1750,28856.7267,2250.5265,640.7675,0.0000,0.0000,0.0000
26.5667,19.7112,-9.1833,28875.0703,2252.1424,640.9483,0.0000,0.0000,0.0000
26.5833,19.7111,-9.1917,28893.2909,2253.7461,641.1291,0.0000,0.0000,0.0000
26.6000,19.7109,-9.2000,28911.3890,2255.3377,641.3099,0.0000,0.0000,0.0000
26.6167,19.7107,-9.2083,28929.3651,2256.9172,641.4908,0.0000,0.0000,0.0000
26.6333,19.7105,-9.2167,28947.2199,2258.4848,641.6717,0.0000,0.0000,0.0000
26.6500,19.7104,-9.2250,28964.9543,2260.0406,641.8526,0.0000,0.0000,0.0000
26.6667,19.7102,-9.2333,28982.5690,2261.5846,642.0336,0.0000,0.0000,0.0000
26.6833,19.7100,-9.2417,29000.0651,2263.1170,642.2145,0.0000,0.0000,0.0000
26.7000,19.7098,-9.2500,29017.4435,2264.6380,642.3955,0.0000,0.0000,0.0000
26.7167,19.7097,-9.2583,29034.7052,2266.1476,642.5766,0.0000,0.0000,0.0000
26.7333,19.7095,-9.2667,29051.8515,2267.6459,642.7576,0.0000,0.0000,0.0000
26.7500,19.7093,-9.2750,29068.8834,2269.1332,642.9387,0.0000,0.0000,0.0000
26.7667,19.7091,-9.2833,29085.8023,2270.6095,643.1198,0.0000,0.0000,0.0000
26.7833,19.7090,-9.2917,29102.6094,2272.0749,643.3009,0.0000,0.0000,0.0000
26.8000,19.7088,-9.3000,29119.3060,2273.5297,643.4821,0.0000,0.0000,0.0000
26.8167,19.7086,-9.3083,29135.8934,2274.9740,643.6632,0.0000,0.0000,0.0000
26.8333,19.7085,-9.3167,29152.3729,2276.4079,643.8444,0.0000,0.0000,0.0000
26.8500,19.7083,-9.3250,29168.7461,2277.8315,644.0256,0.0000,0.0000,0.0000
26.8667,19.7081,-9.3333,29185.0142,2279.2450,644.2069,0.0000,0.0000,0.0000
26.8833,19.7080,-9.3417,29201.1787,2280.6486,644.3882,0.0000,0.0000,0.0000
26.9000,19.7078,-9.3500,29217.2410,2282.0424,644.5694,0.0000,0.0000,0.0000
26.9167,19.7077,-9.3583,29233.2025,2283.4265,644.7508,0.0000,0.0000,0.0000
26.9333,19.7075,-9.3667,29249.0647,2284.8011,644.9321,0.0000,0.0000,0.0000
26.9500,19.7074,-9.3750,29264.8291,2286.1663,645.1135,0.0000,0.0000,0.0000
26.9667,19.7072,-9.3833,29280.4970,2287.5223,645.2948,0.0000,0.0000,0.0000
26.9833,19.7070,-9.3917,29296.0699,2288.8692,645.4762,0.0000,0.0000,0.0000
27.0000,19.7069,-9.4000,29311.5492,2290.2072,645.6576,0.0000,0.0000,0.0000
27.0167,19.7067,-9.4200,29328.6070,2291.9501,646.0975,0.0000,0.0000,0.0000
27.0333,19.7065,-9.4400,29346.8178,2293.6800,646.5371,0.0000,0.0000,0.0000
27.0500,19.7063,-9.4600,29365.8663,2295.3985,646.9765,0.0000,0.0000,0.0000
27.0667,19.7061,-9.4800,29385.5187,2297.1069,647.4158,0.0000,0.0000,0.0000
27.0833,19.7059,-9.5000,29405.6026,2298.8063,647.8550,0.0000,0.0000,0.0000
27.1000,19.7057,-9.5200,29425.9906,2300.4978,648.2941,0.0000,0.0000,0.0000
27.1167,19.7055,-9.5400,29446.5894,2302.1821,648.7332,0.0000,0.0000,0.0000
27.1333,19.7053,-9.5600,29467.3309,2303.8603,649.1723,0.0000,0.0000,0.0000
27.1500,19.7051,-9.5800,29488.1659,2305.5328,649.6113,0.0000,0.0000,0.0000
27.1667,19.7049,-9.6000,29509.0587,2307.2005,650.0503,0.0000,0.0000,0.0000
27.1833,19.7047,-9.6200,29529.9844,2308.8638,650.4893,0.0000,0.0000,0.0000
27.2000,19.7045,-9.6400,29550.9253,2310.5235,650.9283,0.0000,0.0000,0.0000
27.2167,19.7043,-9.6600,29571.8698,2312.1799,651.3673,0.0000,0.0000,0.0000
27.2333,19.7041,-9.6800,29592.8099,2313.8335,651.8063,0.0000,0.0000,0.0000
27.2500,19.7039,-9.7000,29613.7409,2315.4848,652.2453,0.0000,0.0000,0.0000
27.2667,19.7037,-9.7200,29634.6601,2317.1341,652.6843,0.0000,0.0000,0.0000
27.2833,19.7034,-9.7400,29655.5666,2318.7818,653.1233,0.0000,0.0000,0.0000
27.3000,19.7032,-9.7600,29676.4603,2320.4283,653.5623,0.0000,0.0000,0.0000
27.3167,19.7030,-9.7800,29697.3420,2322.0737,654.0013,0.0000,0.0000,0.0000
27.3333,19.7028,-9.8000,29718.2128,2323.7185,654.4404,0.0000,0.0000,0.0000
27.3500,19.7026,-9.8200,29739.0744,2325.3629,654.8794,0.0000,0.0000,0.0000
27.3667,19.7024,-9.8400,29759.9286,2327.0070,655.3184,0.0000,0.0000,0.0000
27.3833,19.7022,-9.8600,29780.7771,2328.6511,655.7574,0.0000,0.0000,0.0000
27.4000,19.7020,-9.8800,29801.6218,2330.2954,656.1964,0.0000,0.0000,0.0000
27.4167,19.7018,-9.9000,29822.4644,2331.9401,656.6355,0.0000,0.0000,0.0000
27.4333,19.7016,-9.9200,29843.3069,2333.5852,657.0745,0.0000,0.0000,0.0000
27.4500,19.7014,-9.9400,29864.1507,2335.2310,657.5135,0.0000,0.0000,0.0000
27.4667,19.7012,-9.9600,29884.9974,2336.8776,657.9525,0.0000,0.0000,0.0000
27.4833,19.7009,-9.9800,29905.8485,2338.5250,658.3915,0.0000,0.0000,0.0000
27.5000,19.7007,-10.0000,29926.7054,2340.1734,658.8306,0.0000,0.0000,0.0000
27.5167,19.7005,-10.0200,29947.5691,2341.8229,659.2696,0.0000,0.0000,0.0000
27.5333,19.7003,-10.0400,29968.4408,2343.4735,659.7086,0.0000,0.0000,0.0000
27.5500,19.7001,-10.0600,29989.3215,2345.1253,660.1476,0.0000,0.0000,0.0000
27.5667,19.6999,-10.0800,30010.2120,2346.7783,660.5866,0.0000,0.0000,0.0000
27.5833,19.6997,-10.1000,30031.1131,2348.4326,661.0256,0.0000,0.0000,0.0000
