Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
16.3000,26.4032,6.3700,0.0000,172.1171,444.3832,139.1796,0.0000,0.0000
16.3167,26.3805,6.3517,0.0000,178.9860,444.2847,135.8658,0.0000,0.0000
16.3333,26.3574,6.3333,0.0000,185.7126,444.1808,132.5520,0.0000,0.0000
16.3500,26.3342,6.3150,0.0000,192.3022,444.0716,129.2382,0.0000,0.0000
16.3667,26.3107,6.2967,0.0000,198.7596,443.9573,125.9244,0.0000,0.0000
16.3833,26.2870,6.2783,0.0000,205.0894,443.8379,122.6106,0.0000,0.0000
16.4000,26.2630,6.2600,0.0000,211.2956,443.7136,119.2968,0.0000,0.0000
16.4167,26.2389,6.2417,0.0000,217.3821,443.5845,115.9830,0.0000,0.0000
16.4333,26.2145,6.2233,0.0000,223.3524,443.4507,112.6692,0.0000,0.0000
16.4500,26.1900,6.2050,0.0000,229.2098,443.3122,109.3554,0.0000,0.0000
16.4667,26.1652,6.1867,0.0000,234.9576,443.1691,106.0416,0.0000,0.0000
16.4833,26.1402,6.1683,0.0000,240.5987,443.0216,102.7278,0.0000,0.0000
16.5000,26.1150,6.1500,0.0000,246.1359,442.8698,99.4140,0.0000,0.0000
16.5167,26.0896,6.1317,0.0000,251.5720,442.7136,96.1002,0.0000,0.0000
16.5333,26.0641,6.1133,0.0000,256.9095,442.5533,92.7864,0.0000,0.0000
16.5500,26.0383,6.0950,0.0000,262.1509,442.3888,89.4726,0.0000,0.0000
16.5667,26.0124,6.0767,0.0000,267.2986,442.2203,86.1588,0.0000,0.0000
16.5833,25.9863,6.0583,0.0000,272.3549,442.0479,82.8450,0.0000,0.0000
16.6000,25.9600,6.0400,0.0000,277.3220,441.8715,79.5312,0.0000,0.0000
16.6167,25.9335,6.0217,0.0000,282.2021,441.6913,76.2174,0.0000,0.0000
16.6333,25.9069,6.0033,0.0000,286.9972,441.5074,72.9036,0.0000,0.0000
16.6500,25.8801,5.9850,0.0000,291.7093,441.3199,69.5898,0.0000,0.0000
16.6667,25.8532,5.9667,0.0000,296.3404,441.1287,66.2760,0.0000,0.0000
16.6833,25.8261,5.9483,0.0000,300.8924,440.9340,62.9622,0.0000,0.0000
16.7000,25.7988,5.9300,0.0000,305.3671,440.7358,59.6484,0.0000,0.0000
16.7167,25.7714,5.9117,0.0000,309.7664,440.5343,56.3346,0.0000,0.0000
16.7333,25.7438,5.8933,0.0000,314.0918,440.3293,53.0208,0.0000,0.0000
16.7500,25.7161,5.8750,0.0000,318.3453,440.1211,49.7070,0.0000,0.0000
16.7667,25.6882,5.8567,0.0000,322.5283,439.9097,46.3932,0.0000,0.0000
16.7833,25.6602,5.8383,0.0000,326.6425,439.6951,43.0794,0.0000,0.0000
16.8000,25.6321,5.8200,0.0000,330.6895,439.4774,39.7656,0.0000,0.0000
16.8167,25.6038,5.8017,0.0000,334.6707,439.2567,36.4518,0.0000,0.0000
16.8333,25.5754,5.7833,0.0000,338.5877,439.0330,33.1380,0.0000,0.0000
16.8500,25.5468,5.7650,0.0000,342.4420,438.8063,29.8242,0.0000,0.0000
16.8667,25.5181,5.7467,0.0000,346.2349,438.5767,26.5104,0.0000,0.0000
16.8833,25.4893,5.7283,0.0000,349.9677,438.3443,23.1966,0.0000,0.0000
16.9000,25.4604,5.7100,0.0000,353.6419,438.1091,19.8828,0.0000,0.0000
16.9167,25.4313,5.6917,0.0000,357.2588,437.8712,16.5690,0.0000,0.0000
16.9333,25.4022,5.6733,0.0000,360.8195,437.6305,13.2552,0.0000,0.0000
16.9500,25.3729,5.6550,0.0000,364.3255,437.3873,9.9414,0.0000,0.0000
16.9667,25.3434,5.6367,0.0000,367.7778,437.1414,6.6276,0.0000,0.0000
16.9833,25.3139,5.6183,0.0000,371.1776,436.8930,3.3138,0.0000,0.0000
17.0000,25.2843,5.6000,0.0000,374.5261,436.6420,0.0000,0.0000,0.0000
17.0167,25.2544,5.5533,0.0000,378.6808,437.0159,0.0000,0.0000,0.0000
17.0333,25.2245,5.5067,0.0000,382.6579,437.3863,0.0000,0.0000,0.0000
17.0500,25.1943,5.4600,0.0000,386.4820,437.7532,0.0000,0.0000,0.0000
17.0667,25.1641,5.4133,0.0000,390.1708,438.1169,0.0000,0.0000,0.0000
17.0833,25.1337,5.3667,0.0000,393.7380,438.4773,0.0000,0.0000,0.0000
17.1000,25.1031,5.3200,0.0000,397.1943,438.8347,0.0000,0.0000,0.0000
17.1167,25.0724,5.2733,0.0000,400.5489,439.1891,0.0000,0.0000,0.0000
17.1333,25.0416,5.2267,0.0000,403.8093,439.5405,0.0000,0.0000,0.0000
17.1500,25.0106,5.1800,0.0000,406.9822,439.8891,0.0000,0.0000,0.0000
17.1667,24.9796,5.1333,0.0000,410.0732,440.2349,0.0000,0.0000,0.0000
17.1833,24.9484,5.0867,0.0000,413.0874,440.5780,0.0000,0.0000,0.0000
17.2000,24.9170,5.0400,0.0000,416.0295,440.9184,0.0000,0.0000,0.0000
17.2167,24.8856,4.9933,0.0000,418.9034,441.2562,0.0000,0.0000,0.0000
17.2333,24.8540,4.9467,0.0000,421.7128,441.5915,0.0000,0.0000,0.0000
17.2500,24.8224,4.9000,0.0000,424.4610,441.9242,0.0000,0.0000,0.0000
17.2667,24.7906,4.8533,0.0000,427.1509,442.2546,0.0000,0.0000,0.0000
17.2833,24.7587,4.8067,0.0000,429.7853,442.5825,0.0000,0.0000,0.0000
17.3000,24.7267,4.7600,0.0000,432.3666,442.9080,0.0000,0.0000,0.0000
17.3167,24.6946,4.7133,0.0000,434.8971,443.2312,0.0000,0.0000,0.0000
17.3333,24.6624,4.6667,0.0000,437.3789,443.5522,0.0000,0.0000,0.0000
17.3500,24.6301,4.6200,0.0000,439.8138,443.8709,0.0000,0.0000,0.0000
17.3667,24.5977,4.5733,0.0000,442.2036,444.1875,0.0000,0.0000,0.0000
17.3833,24.5652,4.5267,0.0000,444.5499,444.5018,0.0000,0.0000,0.0000
17.4000,24.5327,4.4800,0.0000,446.8542,444.8141,0.0000,0.0000,0.0000
17.4167,24.5000,4.4333,0.0000,449.1179,445.1243,0.0000,0.0000,0.0000
17.4333,24.4672,4.3867,0.0000,451.3422,445.4324,0.0000,0.0000,0.0000
17.4500,24.4343,4.3400,0.0000,453.5284,445.7385,0.0000,0.0000,0.0000
17.4667,24.4014,4.2933,0.0000,455.6774,446.0426,0.0000,0.0000,0.0000
17.4833,24.3683,4.2467,0.0000,457.7904,446.3447,0.0000,0.0000,0.0000
17.5000,24.3352,4.2000,0.0000,459.8686,446.6449,0.0000,0.0000,0.0000
17.5167,24.3020,4.1533,0.0000,461.9131,446.9432,0.0000,0.0000,0.0000
17.5333,24.2687,4.1067,0.0000,463.9254,447.2397,0.0000,0.0000,0.0000
17.5500,24.2353,4.0600,0.0000,465.9069,447.5343,0.0000,0.0000,0.0000
17.5667,24.2018,4.0133,0.0000,467.8585,447.8270,0.0000,0.0000,0.0000
17.5833,24.1683,3.9667,0.0000,469.7812,448.1180,0.0000,0.0000,0.0000
17.6000,24.1346,3.9200,0.0000,471.6757,448.4072,0.0000,0.0000,0.0000
17.6167,24.1009,3.8733,0.0000,473.5426,448.6947,0.0000,0.0000,0.0000
17.6333,24.0671,3.8267,0.0000,475.3822,448.9804,0.0000,0.0000,0.0000
17.6500,24.0333,3.7800,0.0000,477.1949,449.2645,0.0000,0.0000,0.0000
17.6667,23.9993,3.7333,0.0000,478.9810,449.5468,0.0000,0.0000,0.0000
17.6833,23.9653,3.6867,0.0000,480.7405,449.8275,0.0000,0.0000,0.0000
17.7000,23.9313,3.6400,0.0000,482.4738,450.1066,0.0000,0.0000,0.0000
17.7167,23.8971,3.5933,0.0000,484.1810,450.3841,0.0000,0.0000,0.0000
17.7333,23.8629,3.5467,0.0000,485.8623,450.6599,0.0000,0.0000,0.0000
17.7500,23.8286,3.5000,0.0000,487.5179,450.9342,0.0000,0.0000,0.0000
17.7667,23.7942,3.4533,0.0000,489.1479,451.2070,0.0000,0.0000,0.0000
17.7833,23.7598,3.4067,0.0000,490.7524,451.4783,0.0000,0.0000,0.0000
17.8000,23.7252,3.3600,0.0000,492.3317,451.7480,0.0000,0.0000,0.0000
17.8167,23.6907,3.3133,0.0000,493.8859,452.0163,0.0000,0.0000,0.0000
17.8333,23.6560,3.2667,0.0000,495.4152,452.2831,0.0000,0.0000,0.0000
17.8500,23.6213,3.2200,0.0000,496.9198,452.5485,0.0000,0.0000,0.0000
17.8667,23.5866,3.1733,0.0000,498.3997,452.8124,0.0000,0.0000,0.0000
17.8833,23.5517,3.1267,0.0000,499.8553,453.0750,0.0000,0.0000,0.0000
17.9000,23.5168,3.0800,0.0000,501.2866,453.3362,0.0000,0.0000,0.0000
17.9167,23.4819,3.0333,0.0000,502.6937,453.5960,0.0000,0.0000,0.0000
17.9333,23.4469,2.9867,0.0000,504.0769,453.8546,0.0000,0.0000,0.0000
17.9500,23.4118,2.9400,0.0000,505.4363,454.1118,0.0000,0.0000,0.0000
17.9667,23.3767,2.8933,0.0000,506.7721,454.3677,0.0000,0.0000,0.0000
17.9833,23.3415,2.8467,0.0000,508.0843,454.6223,0.0000,0.0000,0.0000
18.0000,23.3062,2.8000,0.0000,509.3730,454.8757,0.0000,0.0000,0.0000
18.0167,23.2710,2.7900,0.0000,509.3514,454.3162,0.0000,0.0000,0.0000
18.0333,23.2358,2.7800,0.0000,509.3378,453.7572,0.0000,0.0000,0.0000
18.0500,23.2006,2.7700,0.0000,509.3312,453.1986,0.0000,0.0000,0.0000
18.0667,23.1655,2.7600,0.0000,509.3304,452.6405,0.0000,0.0000,0.0000
18.0833,23.1303,2.7500,0.0000,509.3346,452.0828,0.0000,0.0000,0.0000
18.1000,23.0952,2.7400,0.0000,509.3430,451.5256,0.0000,0.0000,0.0000
18.1167,23.0601,2.7300,0.0000,509.3546,450.9688,0.0000,0.0000,0.0000
18.1333,23.0250,2.7200,0.0000,509.3690,450.4125,0.0000,0.0000,0.0000
18.1500,22.9900,2.7100,0.0000,509.3854,449.8566,0.0000,0.0000,0.0000
18.1667,22.9549,2.7000,0.0000,509.4032,449.3011,0.0000,0.0000,0.0000
18.1833,22.9199,2.6900,0.0000,509.4218,448.7461,0.0000,0.0000,0.0000
18.2000,22.8849,2.6800,0.0000,509.4408,448.1915,0.0000,0.0000,0.0000
18.2167,22.8499,2.6700,0.0000,509.4597,447.6374,0.0000,0.0000,0.0000
18.2333,22.8150,2.6600,0.0000,509.4779,447.0836,0.0000,0.0000,0.0000
18.2500,22.7800,2.6500,0.0000,509.4951,446.5303,0.0000,0.0000,0.0000
18.2667,22.7451,2.6400,0.0000,509.5109,445.9775,0.0000,0.0000,0.0000
18.2833,22.7102,2.6300,0.0000,509.5249,445.4251,0.0000,0.0000,0.0000
18.3000,22.6753,2.6200,0.0000,509.5367,444.8731,0.0000,0.0000,0.0000
18.3167,22.6405,2.6100,0.0000,509.5460,444.3215,0.0000,0.0000,0.0000
18.3333,22.6056,2.6000,0.0000,509.5525,443.7704,0.0000,0.0000,0.0000
18.3500,22.5708,2.5900,0.0000,509.5559,443.2198,0.0000,0.0000,0.0000
18.3667,22.5360,2.5800,0.0000,509.5560,442.6696,0.0000,0.0000,0.0000
18.3833,22.5012,2.5700,0.0000,509.5524,442.1198,0.0000,0.0000,0.0000
18.4000,22.4664,2.5600,0.0000,509.5450,441.5705,0.0000,0.0000,0.0000
18.4167,22.4317,2.5500,0.0000,509.5335,441.0216,0.0000,0.0000,0.0000
18.4333,22.3970,2.5400,0.0000,509.5178,440.4732,0.0000,0.0000,0.0000
18.4500,22.3623,2.5300,0.0000,509.4975,439.9253,0.0000,0.0000,0.0000
18.4667,22.3276,2.5200,0.0000,509.4727,439.3778,0.0000,0.0000,0.0000
18.4833,22.2929,2.5100,0.0000,509.4431,438.8308,0.0000,0.0000,0.0000
18.5000,22.2583,2.5000,0.0000,509.4085,438.2843,0.0000,0.0000,0.0000
18.5167,22.2237,2.4900,0.0000,509.3689,437.7382,0.0000,0.0000,0.0000
18.5333,22.1891,2.4800,0.0000,509.3241,437.1926,0.0000,0.0000,0.0000
18.5500,22.1545,2.4700,0.0000,509.2741,436.6475,0.0000,0.0000,0.0000
18.5667,22.1199,2.4600,0.0000,509.2186,436.1029,0.0000,0.0000,0.0000
18.5833,22.0854,2.4500,0.0000,509.1576,435.5588,0.0000,0.0000,0.0000
18.6000,22.0509,2.4400,0.0000,509.0911,435.0151,0.0000,0.0000,0.0000
18.6167,22.0164,2.4300,0.0000,509.0189,434.4720,0.0000,0.0000,0.0000
18.6333,21.9820,2.4200,0.0000,508.9411,433.9294,0.0000,0.0000,0.0000
18.6500,21.9475,2.4100,0.0000,508.8575,433.3872,0.0000,0.0000,0.0000
18.6667,21.9131,2.4000,0.0000,508.7681,432.8456,0.0000,0.0000,0.0000
18.6833,21.8787,2.3900,0.0000,508.6729,432.3045,0.0000,0.0000,0.0000
18.7000,21.8466,2.3800,0.0000,508.6048,431.8134,0.0000,0.0000,0.0000
18.7167,21.8145,2.3700,0.0000,508.5304,431.3226,0.0000,0.0000,0.0000
18.7333,21.7823,2.3600,0.0000,508.4500,430.8323,0.0000,0.0000,0.0000
18.7500,21.7503,2.3500,0.0000,508.3636,430.3424,0.0000,0.0000,0.0000
18.7667,21.7182,2.3400,0.0000,508.2714,429.8530,0.0000,0.0000,0.0000
18.7833,21.6862,2.3300,0.0000,508.1733,429.3640,0.0000,0.0000,0.0000
18.8000,21.6541,2.3200,0.0000,508.0696,428.8755,0.0000,0.0000,0.0000
18.8167,21.6221,2.3100,0.0000,507.9604,428.3874,0.0000,0.0000,0.0000
18.8333,21.5901,2.3000,0.0000,507.8455,427.8998,0.0000,0.0000,0.0000
18.8500,21.5582,2.2900,0.0000,507.7252,427.4126,0.0000,0.0000,0.0000
18.8667,21.5262,2.2800,0.0000,507.5996,426.9259,0.0000,0.0000,0.0000
18.8833,21.4943,2.2700,0.0000,507.4686,426.4396,0.0000,0.0000,0.0000
18.9000,21.4624,2.2600,0.0000,507.3323,425.9539,0.0000,0.0000,0.0000
18.9167,21.4305,2.2500,0.0000,507.1908,425.4686,0.0000,0.0000,0.0000
18.9333,21.3987,2.2400,0.0000,507.0442,424.9838,0.0000,0.0000,0.0000
18.9500,21.3669,2.2300,0.0000,506.8926,424.4994,0.0000,0.0000,0.0000
18.9667,21.3350,2.2200,0.0000,506.7359,424.0156,0.0000,0.0000,0.0000
18.9833,21.3033,2.2100,0.0000,506.5743,423.5322,0.0000,0.0000,0.0000
19.0000,21.2715,2.2000,0.0000,506.4078,423.0494,0.0000,0.0000,0.0000
19.0167,21.2397,2.1917,0.0000,506.1778,422.5301,0.0000,0.0000,0.0000
19.0333,21.2080,2.1833,0.0000,505.9442,422.0114,0.0000,0.0000,0.0000
19.0500,21.1763,2.1750,0.0000,505.7070,421.4933,0.0000,0.0000,0.0000
19.0667,21.1447,2.1667,0.0000,505.4659,420.9757,0.0000,0.0000,0.0000
19.0833,21.1130,2.1583,0.0000,505.2209,420.4588,0.0000,0.0000,0.0000
19.1000,21.0814,2.1500,0.0000,504.9716,419.9424,0.0000,0.0000,0.0000
19.1167,21.0498,2.1417,0.0000,504.7178,419.4266,0.0000,0.0000,0.0000
19.1333,21.0183,2.1333,0.0000,504.4593,418.9114,0.0000,0.0000,0.0000
19.1500,20.9867,2.1250,0.0000,504.1959,418.3967,0.0000,0.0000,0.0000
19.1667,20.9552,2.1167,0.0000,503.9272,417.8827,0.0000,0.0000,0.0000
19.1833,20.9238,2.1083,0.0000,503.6532,417.3692,0.0000,0.0000,0.0000
19.2000,20.8923,2.1000,0.0000,503.3735,416.8564,0.0000,0.0000,0.0000
19.2167,20.8609,2.0917,0.0000,503.0880,416.3442,0.0000,0.0000,0.0000
19.2333,20.8295,2.0833,0.0000,502.7965,415.8325,0.0000,0.0000,0.0000
19.2500,20.7981,2.0750,0.0000,502.4989,415.3215,0.0000,0.0000,0.0000
19.2667,20.7668,2.0667,0.0000,502.1951,414.8111,0.0000,0.0000,0.0000
19.2833,20.7354,2.0583,0.0000,501.8850,414.3014,0.0000,0.0000,0.0000
19.3000,20.7042,2.0500,0.0000,501.5684,413.7922,0.0000,0.0000,0.0000
19.3167,20.6729,2.0417,0.0000,501.2454,413.2837,0.0000,0.0000,0.0000
19.3333,20.6417,2.0333,0.0000,500.9158,412.7758,0.0000,0.0000,0.0000
19.3500,20.6105,2.0250,0.0000,500.5796,412.2686,0.0000,0.0000,0.0000
19.3667,20.5793,2.0167,0.0000,500.2369,411.7620,0.0000,0.0000,0.0000
19.3833,20.5482,2.0083,0.0000,499.8875,411.2560,0.0000,0.0000,0.0000
19.4000,20.5170,2.0000,0.0000,499.5316,410.7507,0.0000,0.0000,0.0000
19.4167,20.4860,1.9917,0.0000,499.1691,410.2461,0.0000,0.0000,0.0000
19.4333,20.4549,1.9833,0.0000,498.8000,409.7421,0.0000,0.0000,0.0000
19.4500,20.4239,1.9750,0.0000,498.4245,409.2388,0.0000,0.0000,0.0000
19.4667,20.3929,1.9667,0.0000,498.0425,408.7361,0.0000,0.0000,0.0000
19.4833,20.3619,1.9583,0.0000,497.6540,408.2342,0.0000,0.0000,0.0000
19.5000,20.3310,1.9500,0.0000,497.2593,407.7329,0.0000,0.0000,0.0000
19.5167,20.2980,1.9417,0.0000,496.8083,407.1848,0.0000,0.0000,0.0000
19.5333,20.2650,1.9333,0.0000,496.3514,406.6375,0.0000,0.0000,0.0000
19.5500,20.2320,1.9250,0.0000,495.8893,406.0911,0.0000,0.0000,0.0000
19.5667,20.2012,1.9167,0.0000,495.4735,405.5927,0.0000,0.0000,0.0000
19.5833,20.1704,1.9083,0.0000,495.0532,405.0951,0.0000,0.0000,0.0000
19.6000,20.1397,1.9000,0.0000,494.6286,404.5982,0.0000,0.0000,0.0000
19.6167,20.1090,1.8917,0.0000,494.2000,404.1020,0.0000,0.0000,0.0000
19.6333,20.0783,1.8833,0.0000,493.7673,403.6065,0.0000,0.0000,0.0000
19.6500,20.0477,1.8750,0.0000,493.3306,403.1117,0.0000,0.0000,0.0000
19.6667,20.0171,1.8667,0.0000,492.8900,402.6176,0.0000,0.0000,0.0000
19.6833,19.9896,1.8583,1037.9577,493.7348,402.1936,0.0000,0.0000,0.0000
19.7000,19.9698,1.8500,3015.0118,497.6603,401.9399,0.0000,0.0000,0.0000
19.7167,19.9549,1.8417,4514.6276,503.4073,401.7921,0.0000,0.0000,0.0000
19.7333,19.9434,1.8333,5658.8601,510.4410,401.7232,0.0000,0.0000,0.0000
19.7500,19.9346,1.8250,6538.4083,518.3708,401.7129,0.0000,0.0000,0.0000
19.7667,19.9278,1.8167,7220.6828,526.9116,401.7464,0.0000,0.0000,0.0000
19.7833,19.9224,1.8083,7755.7943,535.8549,401.8126,0.0000,0.0000,0.0000
19.8000,19.9182,1.8000,8181.0005,545.0486,401.9031,0.0000,0.0000,0.0000
19.8167,19.9148,1.7917,8524.0089,554.3819,402.0119,0.0000,0.0000,0.0000
19.8333,19.9119,1.7833,8805.4297,563.7747,402.1343,0.0000,0.0000,0.0000
19.8500,19.9096,1.7750,9040.5984,573.1690,402.2670,0.0000,0.0000,0.0000
19.8667,19.9076,1.7667,9240.9299,582.5234,402.4074,0.0000,0.0000,0.0000
19.8833,19.9059,1.7583,9414.9243,591.8085,402.5537,0.0000,0.0000,0.0000
19.9000,19.9043,1.7500,9568.9147,601.0038,402.7044,0.0000,0.0000,0.0000
19.9167,19.9029,1.7417,9707.6231,610.0954,402.8585,0.0000,0.0000,0.0000
19.9333,19.9017,1.7333,9834.5725,619.0739,403.0151,0.0000,0.0000,0.0000
19.9500,19.9005,1.7250,9952.3949,627.9335,403.1739,0.0000,0.0000,0.0000
19.9667,19.8994,1.7167,10063.0586,636.6710,403.3342,0.0000,0.0000,0.0000
19.9833,19.8983,1.7083,10168.0383,645.2848,403.4957,0.0000,0.0000,0.0000
20.0000,19.8973,1.7000,10268.4409,653.7747,403.6583,0.0000,0.0000,0.0000
20.0167,19.8963,1.6817,10366.5303,662.4956,404.0432,0.0000,0.0000,0.0000
20.0333,19.8954,1.6633,10462.5692,671.0905,404.4286,0.0000,0.0000,0.0000
20.0500,19.8944,1.6450,10556.7628,679.5626,404.8144,0.0000,0.0000,0.0000
20.0667,19.8935,1.6267,10649.2731,687.9152,405.2005,0.0000,0.0000,0.0000
20.0833,19.8926,1.6083,10740.2299,696.1513,405.5870,0.0000,0.0000,0.0000
20.1000,19.8917,1.5900,10829.7386,704.2743,405.9739,0.0000,0.0000,0.0000
20.1167,19.8908,1.5717,10917.8860,712.2872,406.3610,0.0000,0.0000,0.0000
20.1333,19.8900,1.5533,11004.7454,720.1933,406.7484,0.0000,0.0000,0.0000
20.1500,19.8891,1.5350,11090.3792,727.9955,407.1361,0.0000,0.0000,0.0000
20.1667,19.8883,1.5167,11174.8416,735.6968,407.5240,0.0000,0.0000,0.0000
20.1833,19.8874,1.4983,11258.1805,743.3000,407.9122,0.0000,0.0000,0.0000
20.2000,19.8866,1.4800,11340.4387,750.8080,408.3006,0.0000,0.0000,0.0000
20.2167,19.8858,1.4617,11421.6551,758.2234,408.6893,0.0000,0.0000,0.0000
20.2333,19.8850,1.4433,11501.8653,765.5487,409.0782,0.0000,0.0000,0.0000
20.2500,19.8842,1.4250,11581.1021,772.7866,409.4673,0.0000,0.0000,0.0000
20.2667,19.8834,1.4067,11659.3964,779.9393,409.8566,0.0000,0.0000,0.0000
20.2833,19.8826,1.3883,11736.7769,787.0092,410.2461,0.0000,0.0000,0.0000
20.3000,19.8819,1.3700,11813.2708,793.9986,410.6358,0.0000,0.0000,0.0000
20.3167,19.8811,1.3517,11888.9038,800.9095,411.0257,0.0000,0.0000,0.0000
20.3333,19.8804,1.3333,11963.7005,807.7440,411.4158,0.0000,0.0000,0.0000
20.3500,19.8796,1.3150,12037.6842,814.5042,411.8060,0.0000,0.0000,0.0000
20.3667,19.8789,1.2967,12110.8771,821.1920,412.1965,0.0000,0.0000,0.0000
20.3833,19.8782,1.2783,12183.3006,827.8091,412.5871,0.0000,0.0000,0.0000
20.4000,19.8775,1.2600,12254.9753,834.3574,412.9779,0.0000,0.0000,0.0000
20.4167,19.8767,1.2417,12325.9207,840.8387,413.3688,0.0000,0.0000,0.0000
20.4333,19.8760,1.2233,12396.1558,847.2545,413.7599,0.0000,0.0000,0.0000
20.4500,19.8753,1.2050,12465.6987,853.6064,414.1511,0.0000,0.0000,0.0000
20.4667,19.8747,1.1867,12534.5668,859.8961,414.5425,0.0000,0.0000,0.0000
20.4833,19.8740,1.1683,12602.7770,866.1249,414.9341,0.0000,0.0000,0.0000
20.5000,19.8733,1.1500,12670.3455,872.2944,415.3258,0.0000,0.0000,0.0000
20.5167,19.8726,1.1317,12737.2878,878.4059,415.7176,0.0000,0.0000,0.0000
20.5333,19.8720,1.1133,12803.6191,884.4607,416.1096,0.0000,0.0000,0.0000
20.5500,19.8713,1.0950,12869.3539,890.4601,416.5017,0.0000,0.0000,0.0000
20.5667,19.8707,1.0767,12934.5061,896.4055,416.8939,0.0000,0.0000,0.0000
20.5833,19.8700,1.0583,12999.0892,902.2979,417.2862,0.0000,0.0000,0.0000
20.6000,19.8694,1.0400,13063.1163,908.1386,417.6787,0.0000,0.0000,0.0000
20.6167,19.8687,1.0217,13126.5999,913.9286,418.0713,0.0000,0.0000,0.0000
20.6333,19.8681,1.0033,13189.5522,919.6691,418.4640,0.0000,0.0000,0.0000
20.6500,19.8675,0.9850,13251.9849,925.3611,418.8568,0.0000,0.0000,0.0000
20.6667,19.8669,0.9667,13313.9094,931.0056,419.2498,0.0000,0.0000,0.0000
20.6833,19.8662,0.9483,13375.3365,936.6035,419.6428,0.0000,0.0000,0.0000
20.7000,19.8656,0.9300,13436.2769,942.1560,420.0360,0.0000,0.0000,0.0000
20.7167,19.8650,0.9117,13496.7407,947.6638,420.4292,0.0000,0.0000,0.0000
20.7333,19.8644,0.8933,13556.7379,953.1278,420.8226,0.0000,0.0000,0.0000
20.7500,19.8638,0.8750,13616.2780,958.5489,421.2161,0.0000,0.0000,0.0000
20.7667,19.8632,0.8567,13675.3703,963.9280,421.6097,0.0000,0.0000,0.0000
20.7833,19.8627,0.8383,13734.0236,969.2658,422.0033,0.0000,0.0000,0.0000
20.8000,19.8621,0.8200,13792.2467,974.5631,422.3971,0.0000,0.0000,0.0000
20.8167,19.8615,0.8017,13850.0478,979.8207,422.7909,0.0000,0.0000,0.0000
20.8333,19.8609,0.7833,13907.4351,985.0393,423.1849,0.0000,0.0000,0.0000
20.8500,19.8604,0.7650,13964.4165,990.2195,423.5789,0.0000,0.0000,0.0000
20.8667,19.8598,0.7467,14020.9995,995.3622,423.9730,0.0000,0.0000,0.0000
20.8833,19.8592,0.7283,14077.1914,1000.4679,424.3672,0.0000,0.0000,0.0000
20.9000,19.8587,0.7100,14132.9995,1005.5374,424.7615,0.0000,0.0000,0.0000
20.9167,19.8581,0.6917,14188.4306,1010.5711,425.1559,0.0000,0.0000,0.0000
20.9333,19.8576,0.6733,14243.4915,1015.5698,425.5504,0.0000,0.0000,0.0000
20.9500,19.8570,0.6550,14298.1885,1020.5340,425.9449,0.0000,0.0000,0.0000
20.9667,19.8565,0.6367,14352.5281,1025.4643,426.3395,0.0000,0.0000,0.0000
20.9833,19.8559,0.6183,14406.5162,1030.3612,426.7342,0.0000,0.0000,0.0000
21.0000,19.8554,0.6000,14460.1590,1035.2254,427.1290,0.0000,0.0000,0.0000
21.0167,19.8549,0.5900,14512.2699,1039.7621,427.3393,0.0000,0.0000,0.0000
21.0333,19.8544,0.5800,14563.1603,1044.2707,427.5498,0.0000,0.0000,0.0000
21.0500,19.8539,0.5700,14613.0633,1048.7508,427.7606,0.0000,0.0000,0.0000
21.0667,19.8534,0.5600,14662.1538,1053.2024,427.9715,0.0000,0.0000,0.0000
21.0833,19.8529,0.5500,14710.5638,1057.6257,428.1826,0.0000,0.0000,0.0000
21.1000,19.8524,0.5400,14758.3935,1062.0212,428.3938,0.0000,0.0000,0.0000
21.1167,19.8519,0.5300,14805.7195,1066.3894,428.6051,0.0000,0.0000,0.0000
21.1333,19.8515,0.5200,14852.6007,1070.7309,428.8166,0.0000,0.0000,0.0000
21.1500,19.8510,0.5100,14899.0831,1075.0462,429.0281,0.0000,0.0000,0.0000
21.1667,19.8505,0.5000,14945.2026,1079.3362,429.2397,0.0000,0.0000,0.0000
21.1833,19.8501,0.4900,14990.9879,1083.6013,429.4513,0.0000,0.0000,0.0000
21.2000,19.8496,0.4800,15036.4620,1087.8422,429.6631,0.0000,0.0000,0.0000
21.2167,19.8492,0.4700,15081.6436,1092.0594,429.8749,0.0000,0.0000,0.0000
21.2333,19.8487,0.4600,15126.5482,1096.2536,430.0867,0.0000,0.0000,0.0000
21.2500,19.8483,0.4500,15171.1885,1100.4252,430.2986,0.0000,0.0000,0.0000
21.2667,19.8478,0.4400,15215.5753,1104.5746,430.5106,0.0000,0.0000,0.0000
21.2833,19.8474,0.4300,15259.7177,1108.7023,430.7227,0.0000,0.0000,0.0000
21.3000,19.8470,0.4200,15303.6237,1112.8087,430.9347,0.0000,0.0000,0.0000
21.3167,19.8465,0.4100,15347.2999,1116.8941,431.1469,0.0000,0.0000,0.0000
21.3333,19.8461,0.4000,15390.7522,1120.9589,431.3591,0.0000,0.0000,0.0000
21.3500,19.8457,0.3900,15433.9858,1125.0033,431.5713,0.0000,0.0000,0.0000
21.3667,19.8452,0.3800,15477.0051,1129.0276,431.7836,0.0000,0.0000,0.0000
21.3833,19.8448,0.3700,15519.8141,1133.0321,431.9959,0.0000,0.0000,0.0000
