Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
85.7833,21.5993,-12.5617,0.0000,-721.3175,757.7696,3255.4140,0.0000,0.0000
85.8000,21.5864,-12.5800,0.0000,-720.0570,757.8901,3238.0560,0.0000,0.0000
85.8167,21.5731,-12.5983,0.0000,-718.7899,758.0002,3220.6980,0.0000,0.0000
85.8333,21.5592,-12.6167,0.0000,-717.5164,758.0999,3203.3400,0.0000,0.0000
85.8500,21.5449,-12.6350,0.0000,-716.2363,758.1892,3185.9820,0.0000,0.0000
85.8667,21.5301,-12.6533,0.0000,-714.9499,758.2683,3168.6240,0.0000,0.0000
85.8833,21.5149,-12.6717,0.0000,-713.6573,758.3370,3151.2660,0.0000,0.0000
85.9000,21.4992,-12.6900,0.0000,-712.3584,758.3954,3133.9080,0.0000,0.0000
85.9167,21.4831,-12.7083,0.0000,-711.0535,758.4437,3116.5500,0.0000,0.0000
85.9333,21.4664,-12.7267,0.0000,-709.7425,758.4817,3099.1920,0.0000,0.0000
85.9500,21.4494,-12.7450,0.0000,-708.4256,758.5095,3081.8340,0.0000,0.0000
85.9667,21.4318,-12.7633,0.0000,-707.1029,758.5272,3064.4760,0.0000,0.0000
85.9833,21.4138,-12.7817,0.0000,-705.7743,758.5348,3047.1180,0.0000,0.0000
86.0000,21.3954,-12.8000,0.0000,-704.4401,758.5323,3029.7600,0.0000,0.0000
86.0167,21.3749,-12.8267,0.0000,-702.5986,758.6697,3006.8790,0.0000,0.0000
86.0333,21.3537,-12.8533,0.0000,-700.6976,758.7907,2983.9980,0.0000,0.0000
86.0500,21.3317,-12.8800,0.0000,-698.7678,758.8952,2961.1170,0.0000,0.0000
86.0667,21.3091,-12.9067,0.0000,-696.8271,758.9833,2938.2360,0.0000,0.0000
86.0833,21.2856,-12.9333,0.0000,-694.8854,759.0551,2915.3550,0.0000,0.0000
86.1000,21.2615,-12.9600,0.0000,-692.9480,759.1108,2892.4740,0.0000,0.0000
86.1167,21.2366,-12.9867,0.0000,-691.0170,759.1504,2869.5930,0.0000,0.0000
86.1333,21.2110,-13.0133,0.0000,-689.0926,759.1743,2846.7120,0.0000,0.0000
86.1500,21.1847,-13.0400,0.0000,-687.1741,759.1826,2823.8310,0.0000,0.0000
86.1667,21.1577,-13.0667,0.0000,-685.2596,759.1754,2800.9500,0.0000,0.0000
86.1833,21.1300,-13.0933,0.0000,-683.3473,759.1529,2778.0690,0.0000,0.0000
86.2000,21.1017,-13.1200,0.0000,-681.4351,759.1152,2755.1880,0.0000,0.0000
86.2167,21.0726,-13.1467,0.0000,-679.5212,759.0625,2732.3070,0.0000,0.0000
86.2333,21.0429,-13.1733,0.0000,-677.6042,758.9948,2709.4260,0.0000,0.0000
86.2500,21.0125,-13.2000,0.0000,-675.6828,758.9121,2686.5450,0.0000,0.0000
86.2667,20.9814,-13.2267,0.0000,-673.7560,758.8147,2663.6640,0.0000,0.0000
86.2833,20.9497,-13.2533,0.0000,-671.8231,758.7025,2640.7830,0.0000,0.0000
86.3000,20.9173,-13.2800,0.0000,-669.8835,758.5756,2617.9020,0.0000,0.0000
86.3167,20.8843,-13.3067,0.0000,-667.9367,758.4341,2595.0210,0.0000,0.0000
86.3333,20.8506,-13.3333,0.0000,-665.9822,758.2780,2572.1400,0.0000,0.0000
86.3500,20.8162,-13.3600,0.0000,-664.0198,758.1074,2549.2590,0.0000,0.0000
86.3667,20.7812,-13.3867,0.0000,-662.0491,757.9223,2526.3780,0.0000,0.0000
86.3833,20.7456,-13.4133,0.0000,-660.0699,757.7229,2503.4970,0.0000,0.0000
86.4000,20.7093,-13.4400,0.0000,-658.0821,757.5090,2480.6160,0.0000,0.0000
86.4167,20.6723,-13.4667,0.0000,-656.0854,757.2808,2457.7350,0.0000,0.0000
86.4333,20.6340,-13.4933,0.0000,-654.0758,757.0217,2434.8540,0.0000,0.0000
86.4500,20.5957,-13.5200,0.0000,-652.0720,756.7652,2411.9730,0.0000,0.0000
86.4667,20.5569,-13.5467,0.0000,-650.0518,756.4945,2389.0920,0.0000,0.0000
86.4833,20.5173,-13.5733,0.0000,-648.0179,756.2097,2366.2110,0.0000,0.0000
86.5000,20.4772,-13.6000,0.0000,-645.9717,755.9107,2343.3300,0.0000,0.0000
86.5167,20.4364,-13.6267,0.0000,-643.9140,755.5975,2320.4490,0.0000,0.0000
86.5333,20.3950,-13.6533,0.0000,-641.8455,755.2703,2297.5680,0.0000,0.0000
86.5500,20.3529,-13.6800,0.0000,-639.7667,754.9290,2274.6870,0.0000,0.0000
86.5667,20.3103,-13.7067,0.0000,-637.6780,754.5736,2251.8060,0.0000,0.0000
86.5833,20.2669,-13.7333,0.0000,-635.5799,754.2043,2228.9250,0.0000,0.0000
86.6000,20.2230,-13.7600,0.0000,-633.4726,753.8209,2206.0440,0.0000,0.0000
86.6167,20.1784,-13.7867,0.0000,-631.3566,753.4237,2183.1630,0.0000,0.0000
86.6333,20.1332,-13.8133,0.0000,-629.2319,753.0125,2160.2820,0.0000,0.0000
86.6500,20.0874,-13.8400,0.0000,-627.0990,752.5876,2137.4010,0.0000,0.0000
86.6667,20.0409,-13.8667,0.0000,-624.9578,752.1488,2114.5200,0.0000,0.0000
86.6833,19.9979,-13.8933,214.2610,-620.6124,751.7846,2091.6390,0.0000,0.0000
86.7000,19.9877,-13.9200,1230.1593,-598.0615,752.1507,2068.7580,0.0000,0.0000
86.7167,19.9834,-13.9467,1663.0931,-572.7878,752.6462,2045.8770,0.0000,0.0000
86.7333,19.9804,-13.9733,1963.6136,-547.2482,753.1711,2022.9960,0.0000,0.0000
86.7500,19.9777,-14.0000,2231.9659,-521.9193,753.7031,2000.1150,0.0000,0.0000
86.7667,19.9751,-14.0267,2490.7996,-496.8625,754.2372,1977.2340,0.0000,0.0000
86.7833,19.9725,-14.0533,2745.4798,-472.0599,754.7722,1954.3530,0.0000,0.0000
86.8000,19.9700,-14.0800,2997.4619,-447.4833,755.3079,1931.4720,0.0000,0.0000
86.8167,19.9675,-14.1067,3247.2779,-423.1072,755.8440,1908.5910,0.0000,0.0000
86.8333,19.9650,-14.1333,3495.2145,-398.9103,756.3805,1885.7100,0.0000,0.0000
86.8500,19.9626,-14.1600,3741.4749,-374.8750,756.9174,1862.8290,0.0000,0.0000
86.8667,19.9601,-14.1867,3986.2217,-350.9862,757.4547,1839.9480,0.0000,0.0000
86.8833,19.9577,-14.2133,4229.5912,-327.2310,757.9922,1817.0670,0.0000,0.0000
86.9000,19.9553,-14.2400,4471.7007,-303.5983,758.5300,1794.1860,0.0000,0.0000
86.9167,19.9529,-14.2667,4712.6523,-280.0784,759.0681,1771.3050,0.0000,0.0000
86.9333,19.9505,-14.2933,4952.5358,-256.6627,759.6064,1748.4240,0.0000,0.0000
86.9500,19.9481,-14.3200,5191.4307,-233.3434,760.1450,1725.5430,0.0000,0.0000
86.9667,19.9457,-14.3467,5429.4084,-210.1139,760.6837,1702.6620,0.0000,0.0000
86.9833,19.9433,-14.3733,5666.5326,-186.9678,761.2226,1679.7810,0.0000,0.0000
87.0000,19.9409,-14.4000,5912.1250,-163.5316,761.7597,1656.9000,0.0000,0.0000
87.0167,19.9385,-14.4383,6148.8576,-140.0843,762.5575,1633.0722,0.0000,0.0000
87.0333,19.9361,-14.4767,6389.5968,-116.6874,763.3544,1609.2444,0.0000,0.0000
87.0500,19.9337,-14.5150,6630.9934,-93.3254,764.1512,1585.4166,0.0000,0.0000
87.0667,19.9313,-14.5533,6872.2914,-69.9960,764.9480,1561.5888,0.0000,0.0000
87.0833,19.9289,-14.5917,7113.3157,-46.6993,765.7448,1537.7610,0.0000,0.0000
87.1000,19.9265,-14.6300,7354.0254,-23.4354,766.5418,1513.9332,0.0000,0.0000
87.1167,19.9241,-14.6683,7594.4133,-0.2039,767.3388,1490.1054,0.0000,0.0000
87.1333,19.9217,-14.7067,7834.4827,22.9957,768.1358,1466.2776,0.0000,0.0000
87.1500,19.9193,-14.7450,8074.2414,46.1645,768.9330,1442.4498,0.0000,0.0000
87.1667,19.9169,-14.7833,8313.6994,69.3034,769.7302,1418.6220,0.0000,0.0000
87.1833,19.9145,-14.8217,8552.8684,92.4138,770.5274,1394.7942,0.0000,0.0000
87.2000,19.9121,-14.8600,8791.7608,115.4969,771.3248,1370.9664,0.0000,0.0000
87.2167,19.9097,-14.8983,9030.3893,138.5539,772.1222,1347.1386,0.0000,0.0000
87.2333,19.9073,-14.9367,9268.7669,161.5862,772.9196,1323.3108,0.0000,0.0000
87.2500,19.9049,-14.9750,9506.9064,184.5950,773.7171,1299.4830,0.0000,0.0000
87.2667,19.9026,-15.0133,9744.8202,207.5816,774.5146,1275.6552,0.0000,0.0000
87.2833,19.9002,-15.0517,9982.5226,230.5475,775.3122,1251.8274,0.0000,0.0000
87.3000,19.8978,-15.0900,10220.0305,253.4944,776.1099,1227.9996,0.0000,0.0000
87.3167,19.8954,-15.1283,10457.3624,276.4243,776.9075,1204.1718,0.0000,0.0000
87.3333,19.8931,-15.1667,10694.5363,299.3390,777.7053,1180.3440,0.0000,0.0000
87.3500,19.8907,-15.2050,10931.5683,322.2399,778.5030,1156.5162,0.0000,0.0000
87.3667,19.8883,-15.2433,11168.4715,345.1284,779.3008,1132.6884,0.0000,0.0000
87.3833,19.8859,-15.2817,11405.2566,368.0053,780.0986,1108.8606,0.0000,0.0000
87.4000,19.8836,-15.3200,11641.9314,390.8715,780.8964,1085.0328,0.0000,0.0000
87.4167,19.8812,-15.3583,11878.5021,413.7274,781.6942,1061.2050,0.0000,0.0000
87.4333,19.8789,-15.3967,12114.9731,436.5734,782.4921,1037.3772,0.0000,0.0000
87.4500,19.8765,-15.4350,12351.3478,459.4100,783.2900,1013.5494,0.0000,0.0000
87.4667,19.8741,-15.4733,12587.6291,482.2372,784.0879,989.7216,0.0000,0.0000
87.4833,19.8718,-15.5117,12823.8190,505.0554,784.8858,965.8938,0.0000,0.0000
87.5000,19.8694,-15.5500,13059.9196,527.8646,785.6838,942.0660,0.0000,0.0000
87.5167,19.8670,-15.5883,13295.9323,550.6652,786.4817,918.2382,0.0000,0.0000
87.5333,19.8647,-15.6267,13531.8586,573.4571,787.2797,894.4104,0.0000,0.0000
87.5500,19.8622,-15.6650,13776.8230,596.5987,788.0757,870.5826,0.0000,0.0000
87.5667,19.8599,-15.7033,14008.3805,619.3825,788.8747,846.7548,0.0000,0.0000
87.5833,19.8576,-15.7417,14243.0445,642.1439,789.6729,822.9270,0.0000,0.0000
87.6000,19.8552,-15.7800,14478.3612,664.8970,790.4711,799.0992,0.0000,0.0000
87.6167,19.8529,-15.8183,14713.7886,687.6449,791.2692,775.2714,0.0000,0.0000
87.6333,19.8505,-15.8567,14949.2065,710.3883,792.0673,751.4436,0.0000,0.0000
87.6500,19.8482,-15.8950,15184.5872,733.1270,792.8654,727.6158,0.0000,0.0000
87.6667,19.8458,-15.9333,15419.9225,755.8610,793.6635,703.7880,0.0000,0.0000
87.6833,19.8434,-15.9717,15655.2080,778.5899,794.4616,679.9602,0.0000,0.0000
87.7000,19.8411,-16.0100,15890.4401,801.3133,795.2598,656.1324,0.0000,0.0000
87.7167,19.8387,-16.0483,16125.6146,824.0307,796.0579,632.3046,0.0000,0.0000
87.7333,19.8364,-16.0867,16360.7278,846.7420,796.8561,608.4768,0.0000,0.0000
87.7500,19.8340,-16.1250,16595.7754,869.4465,797.6543,584.6490,0.0000,0.0000
87.7667,19.8317,-16.1633,16830.7535,892.1439,798.4525,560.8212,0.0000,0.0000
87.7833,19.8293,-16.2017,17065.6584,914.8338,799.2507,536.9934,0.0000,0.0000
87.8000,19.8270,-16.2400,17300.4863,937.5160,800.0489,513.1656,0.0000,0.0000
87.8167,19.8246,-16.2783,17535.2356,960.1901,800.8472,489.3378,0.0000,0.0000
87.8333,19.8223,-16.3167,17769.9076,982.8566,801.6454,465.5100,0.0000,0.0000
87.8500,19.8200,-16.3550,18004.5055,1005.5158,802.4437,441.6822,0.0000,0.0000
87.8667,19.8176,-16.3933,18239.0327,1028.1680,803.2420,417.8544,0.0000,0.0000
87.8833,19.8153,-16.4317,18473.4912,1050.8134,804.0403,394.0266,0.0000,0.0000
87.9000,19.8129,-16.4700,18707.8812,1073.4519,804.8386,370.1988,0.0000,0.0000
87.9167,19.8106,-16.5083,18942.2008,1096.0832,805.6370,346.3710,0.0000,0.0000
87.9333,19.8082,-16.5467,19176.4462,1118.7071,806.4353,322.5432,0.0000,0.0000
87.9500,19.8059,-16.5850,19410.6125,1141.3228,807.2337,298.7154,0.0000,0.0000
87.9667,19.8036,-16.6233,19644.6939,1163.9299,808.0321,274.8876,0.0000,0.0000
87.9833,19.8012,-16.6617,19878.6838,1186.5275,808.8305,251.0598,0.0000,0.0000
88.0000,19.7989,-16.7000,20112.5757,1209.1152,809.6290,227.2320,0.0000,0.0000
88.0167,19.7965,-16.7550,20346.6711,1231.3433,810.7971,223.4448,0.0000,0.0000
88.0333,19.7942,-16.8100,20575.3623,1252.8658,811.9664,219.6576,0.0000,0.0000
88.0500,19.7920,-16.8650,20798.4835,1273.8281,813.1369,215.8704,0.0000,0.0000
88.0667,19.7898,-16.9200,21016.7325,1294.3250,814.3085,212.0832,0.0000,0.0000
88.0833,19.7877,-16.9750,21230.7896,1314.4236,815.4811,208.2960,0.0000,0.0000
88.1000,19.7856,-17.0300,21441.1983,1334.1741,816.6544,204.5088,0.0000,0.0000
88.1167,19.7835,-17.0850,21648.3824,1353.6149,817.8285,200.7216,0.0000,0.0000
88.1333,19.7815,-17.1400,21852.6766,1372.7768,819.0032,196.9344,0.0000,0.0000
88.1500,19.7795,-17.1950,22054.3504,1391.6847,820.1785,193.1472,0.0000,0.0000
88.1667,19.7775,-17.2500,22253.6249,1410.3593,821.3543,189.3600,0.0000,0.0000
88.1833,19.7755,-17.3050,22450.6842,1428.8177,822.5306,185.5728,0.0000,0.0000
88.2000,19.7735,-17.3600,22645.6846,1447.0748,823.7074,181.7856,0.0000,0.0000
88.2167,19.7716,-17.4150,22838.7616,1465.1435,824.8846,177.9984,0.0000,0.0000
88.2333,19.7697,-17.4700,23030.0333,1483.0350,826.0622,174.2112,0.0000,0.0000
88.2500,19.7678,-17.5250,23219.6022,1500.7592,827.2402,170.4240,0.0000,0.0000
88.2667,19.7659,-17.5800,23407.5574,1518.3245,828.4185,166.6368,0.0000,0.0000
88.2833,19.7641,-17.6350,23593.9759,1535.7383,829.5972,162.8496,0.0000,0.0000
88.3000,19.7622,-17.6900,23778.9242,1553.0068,830.7762,159.0624,0.0000,0.0000
88.3167,19.7604,-17.7450,23962.4604,1570.1357,831.9555,155.2752,0.0000,0.0000
88.3333,19.7586,-17.8000,24144.6349,1587.1298,833.1351,151.4880,0.0000,0.0000
88.3500,19.7567,-17.8550,24325.4925,1603.9933,834.3150,147.7008,0.0000,0.0000
88.3667,19.7549,-17.9100,24505.0727,1620.7300,835.4952,143.9136,0.0000,0.0000
88.3833,19.7532,-17.9650,24683.4113,1637.3435,836.6757,140.1264,0.0000,0.0000
88.4000,19.7514,-18.0200,24860.5404,1653.8367,837.8564,136.3392,0.0000,0.0000
88.4167,19.7496,-18.0750,25036.4895,1670.2127,839.0374,132.5520,0.0000,0.0000
88.4333,19.7479,-18.1300,25211.2856,1686.4739,840.2187,128.7648,0.0000,0.0000
88.4500,19.7462,-18.1850,25384.9536,1702.6230,841.4002,124.9776,0.0000,0.0000
88.4667,19.7444,-18.2400,25563.8810,1718.9001,842.5805,121.1904,0.0000,0.0000
88.4833,19.7427,-18.2950,25732.4145,1734.8471,843.7631,117.4032,0.0000,0.0000
88.5000,19.7410,-18.3500,25902.1809,1750.6762,844.9455,113.6160,0.0000,0.0000
88.5167,19.7393,-18.4050,26071.4238,1766.4001,846.1280,109.8288,0.0000,0.0000
88.5333,19.7376,-18.4600,26239.7731,1782.0233,847.3107,106.0416,0.0000,0.0000
88.5500,19.7359,-18.5150,26407.1626,1797.5485,848.4936,102.2544,0.0000,0.0000
88.5667,19.7343,-18.5700,26573.5913,1812.9773,849.6767,98.4672,0.0000,0.0000
88.5833,19.7326,-18.6250,26739.0703,1828.3113,850.8600,94.6800,0.0000,0.0000
88.6000,19.7310,-18.6800,26903.6128,1843.5519,852.0435,90.8928,0.0000,0.0000
88.6167,19.7293,-18.7350,27067.2310,1858.7003,853.2273,87.1056,0.0000,0.0000
88.6333,19.7277,-18.7900,27229.9365,1873.7575,854.4112,83.3184,0.0000,0.0000
88.6500,19.7261,-18.8450,27391.7402,1888.7247,855.5953,79.5312,0.0000,0.0000
88.6667,19.7245,-18.9000,27552.6526,1903.6030,856.7797,75.7440,0.0000,0.0000
88.6833,19.7229,-18.9550,27712.6841,1918.3932,857.9642,71.9568,0.0000,0.0000
88.7000,19.7213,-19.0100,27871.8447,1933.0965,859.1489,68.1696,0.0000,0.0000
88.7167,19.7197,-19.0650,28030.1444,1947.7139,860.3338,64.3824,0.0000,0.0000
88.7333,19.7181,-19.1200,28193.3468,1962.4595,861.5176,60.5952,0.0000,0.0000
88.7500,19.7165,-19.1750,28347.2754,1976.9223,862.7035,56.8080,0.0000,0.0000
88.7667,19.7150,-19.2300,28502.4644,1991.2917,863.8891,53.0208,0.0000,0.0000
88.7833,19.7134,-19.2850,28657.3104,2005.5786,865.0748,49.2336,0.0000,0.0000
88.8000,19.7119,-19.3400,28811.4711,2019.7866,866.2606,45.4464,0.0000,0.0000
88.8167,19.7104,-19.3950,28964.8808,2033.9174,867.4466,41.6592,0.0000,0.0000
88.8333,19.7088,-19.4500,29117.5332,2047.9721,868.6328,37.8720,0.0000,0.0000
88.8500,19.7073,-19.5050,29269.4336,2061.9516,869.8191,34.0848,0.0000,0.0000
88.8667,19.7058,-19.5600,29420.5885,2075.8566,871.0056,30.2976,0.0000,0.0000
88.8833,19.7043,-19.6150,29571.0044,2089.6877,872.1923,26.5104,0.0000,0.0000
88.9000,19.7028,-19.6700,29720.6872,2103.4456,873.3791,22.7232,0.0000,0.0000
88.9167,19.7013,-19.7250,29869.6424,2117.1307,874.5661,18.9360,0.0000,0.0000
88.9333,19.6998,-19.7800,30017.8754,2130.7436,875.7532,15.1488,0.0000,0.0000
88.9500,19.6983,-19.8350,30165.3918,2144.2849,876.9405,11.3616,0.0000,0.0000
88.9667,19.6969,-19.8900,30312.1971,2157.7551,878.1280,7.5744,0.0000,0.0000
88.9833,19.6954,-19.9450,30458.2970,2171.1547,879.3156,3.7872,0.0000,0.0000
89.0000,19.6939,-20.0000,30608.9679,2184.6783,880.5022,0.0000,0.0000,0.0000
89.0167,19.6927,-20.0000,30726.4436,2195.9425,880.4762,0.0000,0.0000,0.0000
89.0333,19.6916,-20.0000,30838.7421,2207.0377,880.4513,0.0000,0.0000,0.0000
89.0500,19.6905,-20.0000,30948.6218,2217.9738,880.4269,0.0000,0.0000,0.0000
89.0667,19.6894,-20.0000,31056.8114,2228.7628,880.4029,0.0000,0.0000,0.0000
89.0833,19.6884,-20.0000,31163.5496,2239.4137,880.3792,0.0000,0.0000,0.0000
89.1000,19.6873,-20.0000,31268.9417,2249.9330,880.3558,0.0000,0.0000,0.0000
89.1167,19.6863,-20.0000,31373.0476,2260.3254,880.3327,0.0000,0.0000,0.0000
89.1333,19.6852,-20.0000,31475.9076,2270.5941,880.3099,0.0000,0.0000,0.0000
89.1500,19.6842,-20.0000,31577.5508,2280.7418,880.2874,0.0000,0.0000,0.0000
89.1667,19.6832,-20.0000,31677.9993,2290.7704,880.2651,0.0000,0.0000,0.0000
89.1833,19.6822,-20.0000,31777.2709,2300.6817,880.2431,0.0000,0.0000,0.0000
89.2000,19.6812,-20.0000,31875.3801,2310.4770,880.2213,0.0000,0.0000,0.0000
89.2167,19.6803,-20.0000,31972.3394,2320.1574,880.1998,0.0000,0.0000,0.0000
89.2333,19.6793,-20.0000,32068.1597,2329.7240,880.1785,0.0000,0.0000,0.0000
89.2500,19.6784,-20.0000,32162.8506,2339.1778,880.1575,0.0000,0.0000,0.0000
89.2667,19.6774,-20.0000,32256.4213,2348.5195,880.1368,0.0000,0.0000,0.0000
89.2833,19.6765,-20.0000,32348.8803,2357.7502,880.1163,0.0000,0.0000,0.0000
89.3000,19.6756,-20.0000,32440.2359,2366.8705,880.0960,0.0000,0.0000,0.0000
89.3167,19.6747,-20.0000,32530.4963,2375.8813,880.0760,0.0000,0.0000,0.0000
89.3333,19.6738,-20.0000,32619.6696,2384.7834,880.0562,0.0000,0.0000,0.0000
89.3500,19.6729,-20.0000,32707.7641,2393.5776,880.0367,0.0000,0.0000,0.0000
89.3667,19.6721,-20.0000,32794.7880,2402.2649,880.0174,0.0000,0.0000,0.0000
89.3833,19.6712,-20.0000,32880.7498,2410.8459,879.9983,0.0000,0.0000,0.0000
89.4000,19.6703,-20.0000,32965.6677,2419.3229,879.9795,0.0000,0.0000,0.0000
89.4167,19.6695,-20.0000,33049.5666,2427.6987,879.9608,0.0000,0.0000,0.0000
89.4333,19.6687,-20.0000,33132.4709,2435.9754,879.9425,0.0000,0.0000,0.0000
89.4500,19.6679,-20.0000,33214.3986,2444.1550,879.9243,0.0000,0.0000,0.0000
89.4667,19.6670,-20.0000,33295.3617,2452.2382,879.9063,0.0000,0.0000,0.0000
89.4833,19.6662,-20.0000,33375.3669,2460.2256,879.8886,0.0000,0.0000,0.0000
89.5000,19.6655,-20.0000,33454.4180,2468.1175,879.8710,0.0000,0.0000,0.0000
89.5167,19.6647,-20.0000,33532.5181,2475.9142,879.8537,0.0000,0.0000,0.0000
89.5333,19.6639,-20.0000,33609.6700,2483.6160,879.8366,0.0000,0.0000,0.0000
89.5500,19.6631,-20.0000,33685.8776,2491.2233,879.8197,0.0000,0.0000,0.0000
89.5667,19.6624,-20.0000,33761.1456,2498.7365,879.8030,0.0000,0.0000,0.0000
89.5833,19.6616,-20.0000,33835.4798,2506.1563,879.7865,0.0000,0.0000,0.0000
89.6000,19.6609,-20.0000,33908.8868,2513.4835,879.7702,0.0000,0.0000,0.0000
89.6167,19.6602,-20.0000,33981.3741,2520.7187,879.7541,0.0000,0.0000,0.0000
89.6333,19.6595,-20.0000,34052.9496,2527.8627,879.7383,0.0000,0.0000,0.0000
89.6500,19.6588,-20.0000,34123.6220,2534.9166,879.7226,0.0000,0.0000,0.0000
89.6667,19.6581,-20.0000,34193.4001,2541.8811,879.7071,0.0000,0.0000,0.0000
89.6833,19.6574,-20.0000,34262.2934,2548.7572,879.6918,0.0000,0.0000,0.0000
89.7000,19.6567,-20.0000,34330.3114,2555.5459,879.6767,0.0000,0.0000,0.0000
89.7167,19.6560,-20.0000,34397.4639,2562.2482,879.6619,0.0000,0.0000,0.0000
89.7333,19.6554,-20.0000,34463.7609,2568.8651,879.6471,0.0000,0.0000,0.0000
89.7500,19.6547,-20.0000,34529.2126,2575.3975,879.6326,0.0000,0.0000,0.0000
89.7667,19.6541,-20.0000,34593.8292,2581.8466,879.6183,0.0000,0.0000,0.0000
89.7833,19.6534,-20.0000,34657.6209,2588.2134,879.6041,0.0000,0.0000,0.0000
89.8000,19.6528,-20.0000,34720.6031,2594.4995,879.5902,0.0000,0.0000,0.0000
89.8167,19.6522,-20.0000,34782.7947,2600.7070,879.5764,0.0000,0.0000,0.0000
89.8333,19.6516,-20.0000,34844.2145,2606.8378,879.5628,0.0000,0.0000,0.0000
89.8500,19.6510,-20.0000,34904.8791,2612.8934,879.5493,0.0000,0.0000,0.0000
89.8667,19.6504,-20.0000,34964.8012,2618.8750,879.5360,0.0000,0.0000,0.0000
89.8833,19.6498,-20.0000,35023.9908,2624.7835,879.5229,0.0000,0.0000,0.0000
89.9000,19.6492,-20.0000,35082.4559,2630.6196,879.5099,0.0000,0.0000,0.0000
89.9167,19.6486,-20.0000,35140.2035,2636.3841,879.4971,0.0000,0.0000,0.0000
89.9333,19.6480,-20.0000,35197.2400,2642.0775,879.4844,0.0000,0.0000,0.0000
89.9500,19.6475,-20.0000,35253.5719,2647.7005,879.4719,0.0000,0.0000,0.0000
89.9667,19.6469,-20.0000,35309.2057,2653.2537,879.4596,0.0000,0.0000,0.0000
89.9833,19.6464,-20.0000,35364.1481,2658.7379,879.4474,0.0000,0.0000,0.0000
90.0000,19.6459,-20.0000,35412.3968,2663.8283,879.4367,0.0000,0.0000,0.0000
90.0167,19.6454,-19.9900,35457.9348,2668.5064,879.2048,0.0000,0.0000,0.0000
90.0333,19.6450,-19.9800,35502.2938,2673.1262,878.9731,0.0000,0.0000,0.0000
90.0500,19.6445,-19.9700,35545.8976,2677.6870,878.7416,0.0000,0.0000,0.0000
90.0667,19.6441,-19.9600,35588.8692,2682.1892,878.5103,0.0000,0.0000,0.0000
90.0833,19.6437,-19.9500,35631.2484,2686.6336,878.2791,0.0000,0.0000,0.0000
90.1000,19.6433,-19.9400,35673.0524,2691.0211,878.0480,0.0000,0.0000,0.0000
90.1167,19.6429,-19.9300,35714.2920,2695.3524,877.8170,0.0000,0.0000,0.0000
90.1333,19.6425,-19.9200,35754.9756,2699.6284,877.5861,0.0000,0.0000,0.0000
90.1500,19.6420,-19.9100,35795.1112,2703.8498,877.3554,0.0000,0.0000,0.0000
90.1667,19.6417,-19.9000,35834.7064,2708.0173,877.1248,0.0000,0.0000,0.0000
90.1833,19.6413,-19.8900,35873.7686,2712.1317,876.8943,0.0000,0.0000,0.0000
90.2000,19.6409,-19.8800,35912.3049,2716.1937,876.6639,0.0000,0.0000,0.0000
90.2167,19.6405,-19.8700,35950.3226,2720.2041,876.4337,0.0000,0.0000,0.0000
90.2333,19.6401,-19.8600,35987.8286,2724.1634,876.2035,0.0000,0.0000,0.0000
90.2500,19.6398,-19.8500,36024.8297,2728.0725,875.9735,0.0000,0.0000,0.0000
90.2667,19.6394,-19.8400,36061.3329,2731.9319,875.7436,0.0000,0.0000,0.0000
90.2833,19.6390,-19.8300,36097.3446,2735.7423,875.5138,0.0000,0.0000,0.0000
90.3000,19.6387,-19.8200,36132.8717,2739.5045,875.2841,0.0000,0.0000,0.0000
90.3167,19.6383,-19.8100,36167.9204,2743.2189,875.0545,0.0000,0.0000,0.0000
90.3333,19.6380,-19.8000,36202.4972,2746.8864,874.8250,0.0000,0.0000,0.0000
90.3500,19.6376,-19.7900,36236.6083,2750.5074,874.5956,0.0000,0.0000,0.0000
90.3667,19.6373,-19.7800,36270.2601,2754.0827,874.3663,0.0000,0.0000,0.0000
90.3833,19.6370,-19.7700,36303.4585,2757.6128,874.1371,0.0000,0.0000,0.0000
90.4000,19.6366,-19.7600,36336.2097,2761.0983,873.9080,0.0000,0.0000,0.0000
90.4167,19.6363,-19.7500,36368.5195,2764.5398,873.6791,0.0000,0.0000,0.0000
90.4333,19.6360,-19.7400,36400.3938,2767.9379,873.4502,0.0000,0.0000,0.0000
90.4500,19.6357,-19.7300,36431.8383,2771.2932,873.2214,0.0000,0.0000,0.0000
90.4667,19.6354,-19.7200,36462.8588,2774.6062,872.9927,0.0000,0.0000,0.0000
90.4833,19.6351,-19.7100,36493.4609,2777.8775,872.7640,0.0000,0.0000,0.0000
90.5000,19.6348,-19.7000,36523.6499,2781.1077,872.5355,0.0000,0.0000,0.0000
90.5167,19.6345,-19.6900,36553.4315,2784.2972,872.3071,0.0000,0.0000,0.0000
90.5333,19.6342,-19.6800,36582.8108,2787.4467,872.0788,0.0000,0.0000,0.0000
90.5500,19.6339,-19.6700,36611.7932,2790.5566,871.8505,0.0000,0.0000,0.0000
90.5667,19.6336,-19.6600,36640.3839,2793.6274,871.6223,0.0000,0.0000,0.0000
90.5833,19.6333,-19.6500,36668.5879,2796.6598,871.3943,0.0000,0.0000,0.0000
