Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
56.2167,20.4988,9.5762,1901.1339,2188.2831,15.3864,23.8478,200.0000,0.0000
56.2333,20.5095,9.5703,2207.5100,2193.4180,15.4119,25.6823,200.0000,0.0000
56.2500,20.5350,9.5645,2490.9868,2206.7401,15.4582,27.5167,200.0000,0.0000
56.2667,20.5732,9.5587,2744.5040,2227.1343,15.5225,29.3512,200.0000,0.0000
56.2833,20.6217,9.5528,2962.4770,2253.3660,15.6015,31.1856,200.0000,0.0000
56.3000,20.6783,9.5470,3140.9064,2284.1208,15.6919,33.0200,200.0000,0.0000
56.3167,20.7404,9.5412,3277.3761,2318.0452,15.7903,34.8545,200.0000,0.0000
56.3333,20.8057,9.5353,3370.9986,2353.7865,15.8931,36.6889,200.0000,0.0000
56.3500,20.8718,9.5295,3422.3174,2390.0335,15.9971,38.5234,200.0000,0.0000
56.3667,20.9365,9.5237,3433.1707,2425.5535,16.0992,40.3578,200.0000,0.0000
56.3833,20.9980,9.5178,3406.5250,2459.2266,16.1967,42.1923,200.0000,0.0000
56.4000,21.0545,9.5120,3346.2869,2490.0746,16.2872,44.0267,200.0000,0.0000
56.4167,20.9331,9.5062,0.0000,2418.0144,16.1255,45.8612,200.0000,0.0000
56.4333,20.8211,9.5003,107.0743,2352.2567,15.9771,47.6956,200.0000,0.0000
56.4500,20.7241,9.4945,326.4161,2295.7734,15.8499,49.5301,200.0000,0.0000
56.4667,20.6439,9.4887,588.9636,2249.3398,15.7465,51.3645,200.0000,0.0000
56.4833,20.5816,9.4828,882.8402,2213.3735,15.6685,53.1990,200.0000,0.0000
56.5000,20.5377,9.4770,1196.1580,2187.9599,15.6166,55.0334,200.0000,0.0000
56.5167,20.5121,9.4712,1517.3906,2172.8825,15.5906,56.8679,200.0000,0.0000
56.5333,20.5040,9.4653,1835.7061,2167.6110,15.5895,58.7023,200.0000,0.0000
56.5500,20.5125,9.4595,2141.3628,2171.5567,15.6117,60.5368,200.0000,0.0000
56.5667,20.5356,9.4537,2425.4446,2183.6821,15.6549,62.3712,200.0000,0.0000
56.5833,20.5716,9.4478,2680.9126,2202.9466,15.7163,64.2056,200.0000,0.0000
56.6000,20.6182,9.4420,2901.9597,2228.1489,15.7929,66.0401,200.0000,0.0000
56.6167,20.6731,9.4362,3084.3973,2258.0030,15.8812,67.8745,200.0000,0.0000
56.6333,20.7339,9.4303,3225.6052,2291.1777,15.9778,69.7090,200.0000,0.0000
56.6500,20.7981,9.4245,3324.4856,2326.3370,16.0794,71.5434,200.0000,0.0000
56.6667,20.8635,9.4187,3381.3725,2362.1795,16.1827,73.3779,200.0000,0.0000
56.6833,20.9278,9.4128,3397.9021,2397.4760,16.2845,75.2123,200.0000,0.0000
56.7000,20.9892,9.4070,3376.8527,2431.1037,16.3822,77.0468,200.0000,0.0000
56.7167,21.0459,9.4012,3321.9609,2462.0756,16.4732,78.8812,200.0000,0.0000
56.7333,20.9260,9.3953,0.0000,2391.1738,16.3131,80.7157,200.0000,0.0000
56.7500,20.8160,9.3895,118.4595,2326.8451,16.1671,82.5501,200.0000,0.0000
56.7667,20.7209,9.3837,338.8884,2271.7324,16.0425,84.3846,200.0000,0.0000
56.7833,20.6426,9.3778,601.3545,2226.5791,15.9415,86.2190,200.0000,0.0000
56.8000,20.5821,9.3720,894.0842,2191.7771,15.8659,88.0535,200.0000,0.0000
56.8167,20.5399,9.3662,1205.3165,2167.3916,15.8161,89.8879,200.0000,0.0000
56.8333,20.5157,9.3603,1523.6704,2153.1921,15.7921,91.7223,200.0000,0.0000
56.8500,20.5088,9.3545,1838.4713,2148.6452,15.7927,93.5568,200.0000,0.0000
56.8667,20.5181,9.3487,2140.1264,2153.1496,15.8163,95.3912,200.0000,0.0000
56.8833,20.5419,9.3428,2419.8989,2165.6648,15.8606,97.2257,200.0000,0.0000
56.9000,20.5783,9.3370,2670.9208,2185.1600,15.9227,99.0601,200.0000,0.0000
56.9167,20.6251,9.3312,2887.5285,2210.4420,15.9997,100.8946,200.0000,0.0000
56.9333,20.6800,9.3253,3065.6722,2240.2360,16.0882,102.7290,200.0000,0.0000
56.9500,20.7405,9.3195,3202.8542,2273.2253,16.1847,104.5635,200.0000,0.0000
56.9667,20.8042,9.3137,3298.0807,2308.0908,16.2860,106.3979,200.0000,0.0000
56.9833,20.8690,9.3078,3351.7688,2343.5499,16.3886,108.2324,200.0000,0.0000
57.0000,20.9537,9.3020,3365.6171,2390.4760,16.5197,110.0668,600.0000,0.0000
57.0167,21.0329,9.2945,3308.7231,2434.3621,16.7938,110.3512,600.0000,0.0000
57.0333,20.9354,9.2870,0.0000,2376.6041,16.8143,110.6355,600.0000,0.0000
57.0500,20.8464,9.2795,103.3141,2324.3452,16.8452,110.9198,600.0000,0.0000
57.0667,20.7697,9.2720,284.4473,2279.5857,16.8924,111.2042,600.0000,0.0000
57.0833,20.7067,9.2645,499.3428,2242.9372,16.9585,111.4885,600.0000,0.0000
57.1000,20.6581,9.2570,738.4095,2214.7254,17.0453,111.7729,600.0000,0.0000
57.1167,20.6244,9.2495,992.0829,2195.0072,17.1539,112.0572,600.0000,0.0000
57.1333,20.6054,9.2420,1251.1225,2183.5942,17.2845,112.3416,600.0000,0.0000
57.1500,20.6004,9.2345,1506.8766,2180.0475,17.4368,112.6259,600.0000,0.0000
57.1667,20.6087,9.2270,1751.5818,2183.8661,17.6098,112.9103,600.0000,0.0000
57.1833,20.6285,9.2195,1978.1846,2194.1884,17.8019,113.1946,600.0000,0.0000
57.2000,20.6586,9.2120,2181.1582,2210.1614,18.0111,113.4790,600.0000,0.0000
57.2167,20.6970,9.2045,2355.9544,2230.7995,18.2348,113.7633,600.0000,0.0000
57.2333,20.7419,9.1970,2499.3402,2255.0535,18.4704,114.0476,600.0000,0.0000
57.2500,20.7913,9.1895,2609.3431,2281.8434,18.7150,114.3320,600.0000,0.0000
57.2667,20.8432,9.1820,2685.2106,2310.0921,18.9656,114.6163,600.0000,0.0000
57.2833,20.8959,9.1745,2727.3326,2338.7569,19.2193,114.9007,600.0000,0.0000
57.3000,20.9475,9.1670,2737.1351,2366.8594,19.4732,115.1850,600.0000,0.0000
57.3167,20.9966,9.1595,2716.9485,2393.5119,19.7246,115.4694,600.0000,0.0000
57.3333,21.0418,9.1520,2669.8586,2417.9398,19.9714,115.7537,600.0000,0.0000
57.3500,20.9451,9.1445,0.0000,2360.8564,19.9787,116.0381,600.0000,0.0000
57.3667,20.8559,9.1370,87.8612,2308.7477,19.9970,116.3224,600.0000,0.0000
57.3833,20.7787,9.1295,263.4611,2263.9389,20.0341,116.6067,600.0000,0.0000
57.4000,20.7150,9.1220,473.3972,2227.0700,20.0929,116.8911,600.0000,0.0000
57.4167,20.6655,9.1145,708.1924,2198.4955,20.1756,117.1754,600.0000,0.0000
57.4333,20.6307,9.1070,958.3644,2178.3010,20.2833,117.4598,600.0000,0.0000
57.4500,20.6105,9.0995,1214.7237,2166.3263,20.4165,117.7441,600.0000,0.0000
57.4667,20.6042,9.0920,1468.6385,2162.1550,20.5747,118.0285,600.0000,0.0000
57.4833,20.6111,9.0845,1712.3498,2165.3183,20.7569,118.3128,600.0000,0.0000
57.5000,20.6298,9.0770,1938.7602,2174.9856,20.9611,118.5972,600.0000,0.0000
57.5167,20.6586,9.0695,2142.2703,2190.3210,21.1850,118.8815,600.0000,0.0000
57.5333,20.6959,9.0620,2318.2645,2210.3600,21.4258,119.1658,600.0000,0.0000
57.5500,20.7398,9.0545,2463.4180,2234.0714,21.6803,119.4502,600.0000,0.0000
57.5667,20.7883,9.0470,2575.6558,2260.3906,21.9452,119.7345,600.0000,0.0000
57.5833,20.8396,9.0395,2654.1164,2288.2522,22.2171,120.0189,600.0000,0.0000
57.6000,20.8918,9.0320,2699.0784,2316.6220,22.4926,120.3032,600.0000,0.0000
57.6167,20.9431,9.0245,2711.8581,2344.5261,22.7684,120.5876,600.0000,0.0000
57.6333,20.9920,9.0170,2694.6806,2371.0778,23.0415,120.8719,600.0000,0.0000
57.6500,21.0372,9.0095,2650.5347,2395.5002,23.3091,121.1563,600.0000,0.0000
57.6667,20.9414,9.0020,0.0000,2339.1969,23.3029,121.4406,600.0000,0.0000
57.6833,20.8536,8.9945,93.6809,2287.9967,23.3100,121.7249,600.0000,0.0000
57.7000,20.7776,8.9870,269.4412,2244.0451,23.3388,122.0093,600.0000,0.0000
57.7167,20.7150,8.9795,478.8395,2207.9634,23.3926,122.2936,600.0000,0.0000
57.7333,20.6666,8.9720,712.4758,2180.0910,23.4738,122.5780,600.0000,0.0000
57.7500,20.6327,8.9645,960.9578,2160.5028,23.5835,122.8623,600.0000,0.0000
57.7667,20.6133,8.9570,1215.1949,2149.0311,23.7222,123.1467,600.0000,0.0000
57.7833,20.6077,8.9495,1466.6589,2145.2591,23.8892,123.4310,600.0000,0.0000
57.8000,20.6150,8.9420,1707.6879,2148.7122,24.0833,123.7154,600.0000,0.0000
57.8167,20.6340,8.9345,1931.2963,2158.5611,24.3022,123.9997,600.0000,0.0000
57.8333,20.6629,8.9270,2131.9880,2173.9774,24.5431,124.2840,600.0000,0.0000
57.8500,20.7002,8.9195,2305.2342,2194.0037,24.8028,124.5684,600.0000,0.0000
57.8667,20.7440,8.9120,2447.7909,2217.6182,25.0777,124.8527,600.0000,0.0000
57.8833,20.7923,8.9045,2557.6528,2243.7672,25.3641,125.1371,600.0000,0.0000
57.9000,20.8432,8.8970,2634.0148,2271.3977,25.6579,125.4214,600.0000,0.0000
57.9167,20.8949,8.8895,2677.1991,2299.4882,25.9554,125.7058,600.0000,0.0000
57.9333,20.9457,8.8820,2688.5510,2327.0787,26.2528,125.9901,600.0000,0.0000
57.9500,20.9941,8.8745,2670.3123,2353.2961,26.5469,126.2745,600.0000,0.0000
57.9667,21.0387,8.8670,2625.4747,2377.3766,26.8345,126.5588,600.0000,0.0000
57.9833,20.9437,8.8595,0.0000,2321.6646,26.8136,126.8432,600.0000,0.0000
58.0000,20.8564,8.8520,90.0648,2270.9133,26.8076,127.1275,600.0000,0.0000
58.0167,20.7808,8.8387,263.6024,2227.3691,26.6288,127.4377,600.0000,0.0000
58.0333,20.7185,8.8253,470.6635,2191.6006,26.4799,127.7480,600.0000,0.0000
58.0500,20.6702,8.8120,701.9294,2163.9495,26.3627,128.0582,600.0000,0.0000
58.0667,20.6364,8.7987,948.0829,2144.4952,26.2778,128.3684,600.0000,0.0000
58.0833,20.6168,8.7853,1200.1004,2133.0766,26.2248,128.6786,600.0000,0.0000
58.1000,20.6110,8.7720,1449.5114,2129.2847,26.2023,128.9889,600.0000,0.0000
58.1167,20.6181,8.7587,1688.7027,2132.6545,26.2082,129.2991,600.0000,0.0000
58.1333,20.6367,8.7453,1910.7253,2142.3690,26.2395,129.6094,600.0000,0.0000
58.1500,20.6653,8.7320,2110.1039,2157.6098,26.2926,129.9196,600.0000,0.0000
58.1667,20.7022,8.7187,2282.3255,2177.4312,26.3637,130.2298,600.0000,0.0000
58.1833,20.7455,8.7053,2424.1493,2200.8229,26.4486,130.5400,600.0000,0.0000
58.2000,20.7933,8.6920,2533.5636,2226.7423,26.5431,130.8503,600.0000,0.0000
58.2167,20.8438,8.6787,2609.7482,2254.1469,26.6430,131.1605,600.0000,0.0000
58.2333,20.8951,8.6653,2653.0026,2282.0250,26.7444,131.4707,600.0000,0.0000
58.2500,20.9455,8.6520,2664.6440,2309.4248,26.8434,131.7810,600.0000,0.0000
58.2667,20.9936,8.6387,2646.8809,2335.4802,26.9369,132.0912,600.0000,0.0000
58.2833,21.0379,8.6253,2602.6692,2359.4331,27.0218,132.4014,600.0000,0.0000
58.3000,20.9439,8.6120,0.0000,2304.4613,26.8051,132.7117,600.0000,0.0000
58.3167,20.8574,8.5987,89.8064,2254.4076,26.6055,133.0219,600.0000,0.0000
58.3333,20.7826,8.5853,261.8171,2211.4222,26.4317,133.3321,600.0000,0.0000
58.3500,20.7210,8.5720,466.9968,2176.1189,26.2867,133.6424,600.0000,0.0000
58.3667,20.6732,8.5587,696.1176,2148.8358,26.1722,133.9526,600.0000,0.0000
58.3833,20.6397,8.5453,939.9532,2129.6512,26.0888,134.2628,600.0000,0.0000
58.4000,20.6205,8.5320,1189.5683,2118.4063,26.0362,134.5731,600.0000,0.0000
58.4167,20.6147,8.5187,1436.5760,2114.6972,26.0128,134.8833,600.0000,0.0000
58.4333,20.6218,8.5053,1673.4372,2118.0638,26.0168,135.1935,600.0000,0.0000
58.4500,20.6403,8.4920,1893.2729,2127.6986,26.0452,135.5038,600.0000,0.0000
58.4667,20.6686,8.4787,2090.6633,2142.7930,26.0946,135.8140,600.0000,0.0000
58.4833,20.7052,8.4653,2261.1408,2162.4122,26.1613,136.1242,600.0000,0.0000
58.5000,20.7481,8.4520,2401.4985,2185.5574,26.2413,136.4344,600.0000,0.0000
58.5167,20.7955,8.4387,2509.7467,2211.1983,26.3305,136.7447,600.0000,0.0000
58.5333,20.8455,8.4253,2585.0758,2238.3044,26.4249,137.0549,600.0000,0.0000
58.5500,20.8963,8.4120,2627.7856,2265.8758,26.5207,137.3651,600.0000,0.0000
58.5667,20.9463,8.3987,2639.1832,2292.9718,26.6142,137.6754,600.0000,0.0000
58.5833,20.9939,8.3853,2621.4590,2318.7365,26.7023,137.9856,600.0000,0.0000
58.6000,21.0378,8.3720,2577.5433,2342.4207,26.7822,138.2958,600.0000,0.0000
58.6167,20.9446,8.3587,0.0000,2288.1078,26.5719,138.6061,600.0000,0.0000
58.6333,20.8590,8.3453,88.6147,2238.6401,26.3779,138.9163,600.0000,0.0000
58.6500,20.7849,8.3320,258.8917,2196.1516,26.2089,139.2265,600.0000,0.0000
58.6667,20.7237,8.3187,462.0494,2161.2509,26.0675,139.5368,600.0000,0.0000
58.6833,20.6764,8.3053,688.9495,2134.2740,25.9554,139.8470,600.0000,0.0000
58.7000,20.6432,8.2920,930.4537,2115.3002,25.8733,140.1572,600.0000,0.0000
58.7167,20.6241,8.2787,1177.7105,2104.1742,25.8207,140.4675,600.0000,0.0000
58.7333,20.6184,8.2653,1422.4100,2100.4979,25.7964,140.7777,600.0000,0.0000
58.7500,20.6253,8.2520,1657.0813,2103.8177,25.7983,141.0879,600.0000,0.0000
58.7667,20.6436,8.2387,1874.9066,2113.3364,25.8238,141.3982,600.0000,0.0000
58.7833,20.6716,8.2253,2070.5121,2128.2553,25.8695,141.7084,600.0000,0.0000
58.8000,20.7078,8.2120,2239.4675,2147.6507,25.9318,142.0186,600.0000,0.0000
58.8167,20.7503,8.1987,2378.5913,2170.5357,26.0069,142.3289,600.0000,0.0000
58.8333,20.7973,8.1853,2485.9076,2195.8916,26.0908,142.6391,600.0000,0.0000
58.8500,20.8468,8.1720,2560.6101,2222.6998,26.1798,142.9493,600.0000,0.0000
58.8667,20.8972,8.1587,2602.9916,2249.9716,26.2701,143.2595,600.0000,0.0000
58.8833,20.9467,8.1453,2614.3440,2276.7765,26.3582,143.5698,600.0000,0.0000
58.9000,20.9938,8.1320,2596.8343,2302.2681,26.4411,143.8800,600.0000,0.0000
58.9167,21.0374,8.1187,2553.3636,2325.7050,26.5162,144.1902,600.0000,0.0000
58.9333,20.9451,8.1053,0.0000,2272.0392,26.3121,144.5005,600.0000,0.0000
58.9500,20.8602,8.0920,87.8640,2223.1599,26.1237,144.8107,600.0000,0.0000
58.9667,20.7869,8.0787,256.5568,2181.1751,25.9593,145.1209,600.0000,0.0000
58.9833,20.7263,8.0653,457.8239,2146.6879,25.8215,145.4312,600.0000,0.0000
59.0000,20.6794,8.0520,682.6137,2120.0314,25.7119,145.7414,600.0000,0.0000
59.0167,20.6465,8.0470,921.8741,2101.2100,25.6915,146.2153,600.0000,0.0000
59.0333,20.6276,8.0420,1166.8351,2090.1459,25.6995,146.6893,600.0000,0.0000
59.0500,20.6219,8.0370,1409.2634,2086.4466,25.7347,147.1632,600.0000,0.0000
59.0667,20.6288,8.0320,1641.7563,2089.6639,25.7956,147.6371,600.0000,0.0000
59.0833,20.6469,8.0270,1857.5586,2099.0103,25.8796,148.1111,600.0000,0.0000
59.1000,20.6747,8.0220,2051.3447,2113.6963,25.9837,148.5850,600.0000,0.0000
59.1167,20.7105,8.0170,2218.7242,2132.8088,26.1047,149.0589,600.0000,0.0000
59.1333,20.7527,8.0120,2356.5434,2155.3722,26.2387,149.5329,600.0000,0.0000
59.1500,20.7992,8.0070,2462.8438,2180.3792,26.3822,150.0068,600.0000,0.0000
59.1667,20.8483,8.0020,2536.8256,2206.8226,26.5313,150.4807,600.0000,0.0000
59.1833,20.8982,7.9970,2578.7782,2233.7246,26.6824,150.9547,600.0000,0.0000
59.2000,20.9472,7.9920,2589.9813,2260.1651,26.8322,151.4286,600.0000,0.0000
59.2167,20.9940,7.9870,2572.5821,2285.3070,26.9774,151.9025,600.0000,0.0000
59.2333,21.0371,7.9820,2529.4556,2308.4171,27.1154,152.3765,600.0000,0.0000
59.2500,20.9457,7.9770,0.0000,2255.3056,26.9734,152.8504,600.0000,0.0000
59.2667,20.8617,7.9720,86.8779,2206.9161,26.8462,153.3244,600.0000,0.0000
59.2833,20.7889,7.9670,253.9374,2165.3373,26.7423,153.7983,600.0000,0.0000
59.3000,20.7289,7.9620,453.2797,2131.1665,26.6646,154.2722,600.0000,0.0000
59.3167,20.6824,7.9570,675.9395,2104.7346,26.6149,154.7462,600.0000,0.0000
59.3333,20.6499,7.9520,912.9495,2086.1215,26.5942,155.2201,600.0000,0.0000
59.3500,20.6311,7.9470,1155.6220,2075.1772,26.6022,155.6940,600.0000,0.0000
59.3667,20.6254,7.9420,1395.7997,2071.5147,26.6380,156.1680,600.0000,0.0000
59.3833,20.6323,7.9370,1626.1472,2074.6913,26.6999,156.6419,600.0000,0.0000
59.4000,20.6502,7.9320,1839.9699,2083.9293,26.7853,157.1158,600.0000,0.0000
59.4167,20.6777,7.9270,2031.9891,2098.4484,26.8911,157.5898,600.0000,0.0000
59.4333,20.7132,7.9220,2197.8521,2117.3463,27.0141,158.0637,600.0000,0.0000
59.4500,20.7549,7.9170,2334.4317,2139.6584,27.1505,158.5376,600.0000,0.0000
59.4667,20.8010,7.9120,2439.7846,2164.3891,27.2964,159.0116,600.0000,0.0000
59.4833,20.8496,7.9070,2513.1157,2190.5423,27.4480,159.4855,600.0000,0.0000
59.5000,20.8991,7.9020,2554.7095,2217.1511,27.6018,159.9594,600.0000,0.0000
59.5167,20.9477,7.8970,2565.8318,2243.3057,27.7540,160.4334,600.0000,0.0000
59.5333,20.9940,7.8920,2548.6085,2268.1779,27.9017,160.9073,600.0000,0.0000
59.5500,21.0367,7.8870,2505.8871,2291.0425,28.0421,161.3812,600.0000,0.0000
59.5667,20.9462,7.8820,0.0000,2238.5527,27.8977,161.8552,600.0000,0.0000
59.5833,20.8629,7.8770,86.0755,2190.7264,27.7683,162.3291,600.0000,0.0000
59.6000,20.7909,7.8720,251.5765,2149.6292,27.6626,162.8030,600.0000,0.0000
59.6167,20.7314,7.8670,449.0661,2115.8530,27.5835,163.2770,600.0000,0.0000
59.6333,20.6854,7.8620,669.6632,2089.7258,27.5330,163.7509,600.0000,0.0000
59.6500,20.6531,7.8570,904.4844,2071.3278,27.5119,164.2248,600.0000,0.0000
59.6667,20.6345,7.8520,1144.9223,2060.5115,27.5200,164.6988,600.0000,0.0000
59.6833,20.6289,7.8470,1382.8944,2056.8951,27.5563,165.1727,600.0000,0.0000
59.7000,20.6356,7.8420,1611.1317,2060.0413,27.6193,165.6466,600.0000,0.0000
59.7167,20.6534,7.8370,1823.0005,2069.1817,27.7061,166.1206,600.0000,0.0000
59.7333,20.6806,7.8320,2013.2686,2083.5452,27.8137,166.5945,600.0000,0.0000
59.7500,20.7158,7.8270,2177.6219,2102.2396,27.9388,167.0685,600.0000,0.0000
59.7667,20.7571,7.8220,2312.9602,2124.3114,28.0774,167.5424,600.0000,0.0000
59.7833,20.8028,7.8170,2417.3560,2148.7761,28.2258,168.0163,600.0000,0.0000
59.8000,20.8510,7.8120,2490.0203,2174.6487,28.3800,168.4903,600.0000,0.0000
59.8167,20.9000,7.8070,2531.2335,2200.9730,28.5362,168.9642,600.0000,0.0000
59.8333,20.9482,7.8020,2542.2490,2226.8491,28.6911,169.4381,600.0000,0.0000
59.8500,20.9941,7.7970,2525.1725,2251.4580,28.8412,169.9121,600.0000,0.0000
59.8667,21.0364,7.7920,2482.8254,2274.0823,28.9840,170.3860,600.0000,0.0000
59.8833,20.9467,7.7870,0.0000,2222.1991,28.8371,170.8599,600.0000,0.0000
59.9000,20.8642,7.7820,85.2367,2174.9207,28.7056,171.3339,600.0000,0.0000
59.9167,20.7928,7.7770,249.2035,2134.2917,28.5981,171.8078,600.0000,0.0000
59.9333,20.7339,7.7720,444.8754,2100.8984,28.5176,172.2817,600.0000,0.0000
59.9500,20.6883,7.7670,663.4539,2075.0666,28.4662,172.7557,600.0000,0.0000
59.9667,20.6563,7.7620,896.1370,2056.8766,28.4447,173.2296,600.0000,0.0000
59.9833,20.6378,7.7570,1134.3958,2046.1834,28.4530,173.7035,600.0000,0.0000
60.0000,20.6322,7.7520,1370.2204,2042.6105,28.4899,174.1775,600.0000,0.0000
60.0167,20.6389,7.7620,1596.4062,2045.5884,28.4160,177.1072,600.0000,0.0000
60.0333,20.6565,7.7720,1806.3546,2054.4943,28.3662,180.0369,600.0000,0.0000
60.0500,20.6836,7.7820,1994.8714,2068.5660,28.3373,182.9667,600.0000,0.0000
60.0667,20.7185,7.7920,2157.6738,2086.9216,28.3254,185.8964,600.0000,0.0000
60.0833,20.7595,7.8020,2291.6830,2108.6174,28.3267,188.8261,600.0000,0.0000
60.1000,20.8048,7.8120,2394.9843,2132.6792,28.3371,191.7558,600.0000,0.0000
60.1167,20.8526,7.8220,2466.7923,2158.1320,28.3526,194.6856,600.0000,0.0000
60.1333,20.9013,7.8320,2507.3834,2184.0290,28.3696,197.6153,600.0000,0.0000
60.1500,20.9491,7.8420,2517.9994,2209.4791,28.3844,200.5450,600.0000,0.0000
60.1667,20.9946,7.8520,2500.7287,2233.6714,28.3940,203.4747,600.0000,0.0000
60.1833,21.0367,7.8620,2458.3700,2255.8950,28.3958,206.4045,600.0000,0.0000
60.2000,20.9480,7.8720,0.0000,2204.5015,28.1155,209.3342,600.0000,0.0000
60.2167,20.8664,7.8820,83.1987,2157.6228,27.8515,212.2639,600.0000,0.0000
60.2333,20.7957,7.8920,245.0004,2117.3003,27.6121,215.1936,600.0000,0.0000
60.2500,20.7374,7.9020,438.1853,2084.1149,27.3999,218.1234,600.0000,0.0000
60.2667,20.6922,7.9120,654.0505,2058.3895,27.2164,221.0531,600.0000,0.0000
60.2833,20.6605,7.9220,883.8886,2040.2048,27.0623,223.9828,600.0000,0.0000
60.3000,20.6422,7.9320,1119.2607,2029.4190,26.9370,226.9126,600.0000,0.0000
60.3167,20.6367,7.9420,1352.2406,2025.6603,26.8392,229.8423,600.0000,0.0000
60.3333,20.6433,7.9520,1575.6997,2028.5038,26.7671,232.7720,600.0000,0.0000
60.3500,20.6607,7.9620,1783.1289,2037.2013,26.7177,235.7017,600.0000,0.0000
60.3667,20.6874,7.9720,1969.3900,2050.9997,26.6881,238.6314,600.0000,0.0000
60.3833,20.7219,7.9820,2130.2485,2069.0283,26.6745,241.5612,600.0000,0.0000
60.4000,20.7624,7.9920,2262.6586,2090.3563,26.6734,244.4909,600.0000,0.0000
60.4167,20.8071,8.0020,2364.7245,2114.0223,26.6809,247.4206,600.0000,0.0000
60.4333,20.8544,8.0120,2435.6669,2139.0645,26.6933,250.3504,600.0000,0.0000
60.4500,20.9025,8.0220,2475.7558,2164.5489,26.7070,253.2801,600.0000,0.0000
60.4667,20.9497,8.0320,2486.2162,2189.5965,26.7187,256.2098,600.0000,0.0000
60.4833,20.9948,8.0420,2469.1100,2213.4068,26.7255,259.1395,600.0000,0.0000
60.5000,21.0364,8.0520,2427.2017,2235.2788,26.7248,262.0693,600.0000,0.0000
60.5167,20.9488,8.0620,0.0000,2184.6340,26.4582,264.9990,600.0000,0.0000
60.5333,20.8682,8.0720,81.8972,2138.4259,26.2070,267.9287,600.0000,0.0000
60.5500,20.7985,8.0820,241.5121,2098.6703,25.9789,270.8584,600.0000,0.0000
60.5667,20.7410,8.0920,432.1136,2065.9403,25.7765,273.7882,600.0000,0.0000
60.5833,20.6963,8.1020,645.1136,2040.5556,25.6011,276.7179,600.0000,0.0000
60.6000,20.6650,8.1120,871.9183,2022.5966,25.4535,279.6476,600.0000,0.0000
60.6167,20.6469,8.1220,1104.1982,2011.9249,25.3330,282.5774,600.0000,0.0000
60.6333,20.6415,8.1320,1334.1289,2008.1746,25.2385,285.5071,600.0000,0.0000
60.6500,20.6480,8.1420,1554.6731,2010.9282,25.1681,288.4368,600.0000,0.0000
60.6667,20.6651,8.1520,1759.4034,2019.4499,25.1192,291.3665,600.0000,0.0000
60.6833,20.6914,8.1620,1943.2442,2032.9975,25.0889,294.2963,600.0000,0.0000
60.7000,20.7255,8.1720,2102.0136,2050.7138,25.0737,297.2260,600.0000,0.0000
60.7167,20.7655,8.1820,2232.7022,2071.6820,25.0703,300.1557,600.0000,0.0000
60.7333,20.8097,8.1920,2333.4361,2094.9551,25.0750,303.0854,600.0000,0.0000
60.7500,20.8563,8.2020,2403.4433,2119.5858,25.0843,306.0152,600.0000,0.0000
60.7667,20.9038,8.2120,2442.9885,2144.6539,25.0948,308.9449,600.0000,0.0000
60.7833,20.9504,8.2220,2453.2789,2169.2934,25.1034,311.8746,600.0000,0.0000
60.8000,20.9949,8.2320,2436.3488,2192.7159,25.1074,314.8044,600.0000,0.0000
60.8167,21.0360,8.2420,2394.9266,2214.2304,25.1043,317.7341,600.0000,0.0000
60.8333,20.9496,8.2520,0.0000,2164.3628,24.8511,320.6638,600.0000,0.0000
60.8500,20.8701,8.2620,80.6121,2118.8523,24.6123,323.5935,600.0000,0.0000
60.8667,20.8013,8.2720,238.0166,2079.6877,24.3954,326.5232,600.0000,0.0000
60.8833,20.7445,8.2820,426.0040,2047.4346,24.2025,329.4530,600.0000,0.0000
60.9000,20.7005,8.2920,636.1029,2022.4093,24.0352,332.3827,600.0000,0.0000
60.9167,20.6696,8.3020,859.8352,2004.6922,23.8939,335.3124,600.0000,0.0000
60.9333,20.6517,8.3120,1088.9826,1994.1481,23.7782,338.2421,600.0000,0.0000
60.9500,20.6463,8.3220,1315.8239,1990.4177,23.6869,341.1719,600.0000,0.0000
60.9667,20.6527,8.3320,1533.4147,1993.0907,23.6183,344.1016,600.0000,0.0000
60.9833,20.6696,8.3420,1735.4109,2001.4439,23.5700,347.0313,600.0000,0.0000
61.0000,20.6956,8.3520,1916.8004,2014.7465,23.5390,349.9611,600.0000,0.0000
61.0167,20.7291,8.3545,2073.4550,2032.2154,23.6129,353.4626,600.0000,0.0000
61.0333,20.7686,8.3570,2202.4155,2052.8815,23.6981,356.9641,600.0000,0.0000
61.0500,20.8122,8.3595,2301.8333,2075.8136,23.7913,360.4656,600.0000,0.0000
61.0667,20.8582,8.3620,2370.9466,2100.0796,23.8893,363.9672,600.0000,0.0000
61.0833,20.9050,8.3645,2410.0159,2124.7745,23.9889,367.4687,600.0000,0.0000
61.1000,20.9510,8.3670,2420.2317,2149.0463,24.0871,370.9702,600.0000,0.0000
61.1167,20.9949,8.3695,2403.6001,2172.1194,24.1813,374.4718,600.0000,0.0000
61.1333,21.0354,8.3720,2362.8120,2193.3140,24.2691,377.9733,600.0000,0.0000
61.1500,20.9501,8.3745,0.0000,2144.2538,24.1154,381.4748,600.0000,0.0000
61.1667,20.8717,8.3770,79.7654,2099.4798,23.9745,384.9763,600.0000,0.0000
